ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
12:20:43.598,,,,,True,256,
12:20:43.921,9.4,97,4153.2,0.541204,,,
12:20:43.996,9.4,97,3408.5,0.075106,,,
12:20:44.078,9.4,65,3165.2,0.080881,,,
12:20:44.161,9.4,65,3078.4,0.083159,,,
12:20:44.245,9.4,60,3040.4,0.084199,,,
12:20:44.333,9.4,60,2933.2,0.087276,,,
12:20:44.417,9.4,49,3010.3,0.08504,,,
12:20:44.504,9.4,49,2949.7,0.086788,,,
12:20:44.593,18.9,49,2906.5,0.08808,,,
12:20:44.773,18.9,45,1413.3,0.181139,,,
12:20:44.861,18.9,31,2927.3,0.087452,,,
12:20:44.946,18.9,31,2999.9,0.085335,,,
12:20:45.033,18.9,57,2959.4,0.086503,,,
12:20:45.120,18.9,57,2946.4,0.086886,,,
12:20:45.207,18.9,57,2908.8,0.088009,,,
12:20:45.294,18.9,45,2970.6,0.086177,,,
12:20:45.380,18.8,45,2960.1,0.086484,,,
12:20:45.385,,,,,True,1,
12:20:45.421,18.8,57,206.0,2.034584,,,
12:20:45.510,18.8,57,2989.5,0.129322,,,
12:20:45.597,18.8,57,2938.2,0.087128,,,
12:20:45.686,18.8,48,2852.5,0.089746,,,
12:20:45.775,18.8,48,2889.6,0.088594,,,
12:20:45.780,,,,,True,1,
12:20:45.816,18.8,60,208.0,2.428941,,,
12:20:45.903,18.8,60,3029.8,0.127774,,,
12:20:46.087,18.8,23,1386.6,0.18462,,,
12:20:46.173,18.7,23,2978.9,0.085939,,,
12:20:46.178,,,,,True,2,
12:20:46.215,18.7,60,422.2,2.826598,,,
12:20:46.302,28.1,60,2985.3,0.12839,,,
12:20:46.389,27.9,60,2915.0,0.08782,,,
12:20:46.394,,,,,True,1,
12:20:46.430,28.0,53,208.3,3.043328,,,
12:20:46.521,28.0,53,2902.9,0.131391,,,
12:20:46.609,28.0,53,2915.4,0.087809,,,
12:20:46.696,28.0,54,2937.4,0.087152,,,
12:20:46.784,28.0,54,2917.4,0.087751,,,
12:20:46.873,27.9,51,2857.0,0.089603,,,
12:20:46.878,,,,,True,1,
12:20:46.917,28.0,51,197.9,3.529293,,,
12:20:47.006,27.8,51,2943.2,0.132467,,,
12:20:47.011,,,,,True,2,
12:20:47.048,27.9,55,398.1,3.661466,,,
12:20:47.137,27.9,55,2957.1,0.131788,,,
12:20:47.226,27.9,60,2889.5,0.088596,,,
12:20:47.314,27.9,60,2931.7,0.087322,,,
12:20:47.461,27.8,45,1739.1,0.147206,,,
12:20:47.466,,,,,True,1,
12:20:47.503,27.9,45,200.3,4.116044,,,
12:20:47.592,27.8,45,2972.9,0.131047,,,
12:20:47.597,,,,,True,1,
12:20:47.634,27.8,44,202.9,4.246488,,,
12:20:47.723,27.8,44,2922.2,0.131962,,,
12:20:47.815,27.8,55,2894.1,0.088455,,,
