ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
16:49:29.885,,,,,,True,128,
16:49:30.234,7.5,57,2374.4,0.480094,0.0,,,
16:49:30.532,7.5,12,7465.8,0.0,0.299715,,,
16:49:30.669,7.5,21,2827.8,0.0,0.132527,,,
16:49:30.806,7.5,21,5729.7,0.0,0.141156,,,
16:49:30.956,7.5,26,2746.8,0.0,0.149695,,,
16:49:31.102,7.5,31,5827.5,0.0,0.144304,,,
16:49:31.245,7.5,31,5217.9,0.0,0.144414,,,
16:49:31.377,7.5,27,3011.9,0.0,0.132578,,,
16:49:31.526,11.2,26,6222.6,0.0,0.146575,,,
16:49:31.809,14.9,20,2019.7,0.0,0.284454,,,
16:49:31.949,14.8,21,4657.6,0.0,0.140038,,,
16:49:31.955,,,,,,True,1,
16:49:32.083,14.8,27,795.1,2.319752,0.0,,,
16:49:32.219,14.8,27,3767.8,0.0,0.270481,,,
16:49:32.225,,,,,,True,1,
16:49:32.355,14.8,28,505.1,2.591787,0.0,,,
16:49:32.472,14.8,31,5451.2,0.0,0.253127,,,
16:49:32.645,14.8,31,1768.6,0.0,0.172692,,,
16:49:32.797,14.8,28,2484.6,0.0,0.152315,,,
16:49:32.927,14.8,30,3438.7,0.0,0.129038,,,
16:49:33.228,14.7,20,962.1,0.0,0.300276,,,
16:49:33.397,14.7,10,4406.6,0.0,0.170519,,,
16:49:33.544,14.7,28,3629.8,0.0,0.146624,,,
16:49:33.549,,,,,,True,1,
16:49:33.687,14.8,31,145.8,3.923736,0.0,,,
16:49:33.823,14.7,31,7226.1,0.0,0.279376,,,
16:49:33.826,,,,,,True,2,
16:49:33.942,14.7,31,1446.2,4.178228,0.0,,,
16:49:34.163,14.7,18,2309.8,0.0,0.33939,,,
16:49:34.320,14.7,24,6693.2,0.0,0.156376,,,
16:49:34.323,,,,,,True,1,
16:49:34.463,16.6,24,336.7,4.699737,0.0,,,
16:49:34.617,16.6,26,4616.4,0.0,0.298448,,,
16:49:34.886,18.4,6,4559.0,0.0,0.26822,,,
16:49:35.048,20.2,6,4636.0,0.0,0.162525,,,
16:49:35.176,21.9,33,3828.1,0.0,0.128448,,,
16:49:35.296,21.9,36,3902.8,0.0,0.119368,,,
16:49:35.425,22.0,36,2950.7,0.0,0.12895,,,
16:49:35.545,22.0,31,4721.4,0.0,0.120609,,,
16:49:35.690,21.9,33,6360.6,0.0,0.145208,,,
16:49:35.826,22.0,33,5954.3,0.0,0.133919,,,
16:49:36.109,21.9,18,812.2,0.0,0.283789,,,
16:49:36.311,21.9,18,6548.1,0.0,0.203408,,,
16:49:36.457,21.9,18,3135.9,0.0,0.144066,,,
16:49:36.462,,,,,,True,1,
16:49:36.608,21.9,21,563.2,6.842639,0.0,,,
16:49:36.771,21.9,25,4234.8,0.0,0.316086,,,
16:49:36.913,22.0,33,3104.6,0.0,0.141198,,,
16:49:37.144,21.9,22,3958.6,0.0,0.230723,,,
16:49:37.153,,,,,,True,1,
16:49:37.269,22.0,25,572.4,7.504729,0.0,,,
16:49:37.426,21.9,25,4833.3,0.0,0.2822,,,
16:49:37.682,25.5,17,774.0,0.0,0.255784,,,
16:49:37.852,25.5,17,1768.3,0.0,0.170098,,,
16:49:37.995,27.2,22,2165.1,0.0,0.142325,,,
16:49:38.107,27.2,28,5816.6,0.0,0.113189,,,
16:49:38.287,27.2,26,4663.0,0.0,0.177495,,,
16:49:38.295,,,,,,True,1,
16:49:38.441,27.2,26,487.9,8.677302,0.0,,,
16:49:38.582,28.9,24,4444.0,0.0,0.296464,,,
16:49:38.738,28.9,30,2510.4,0.0,0.156949,,,
16:49:38.881,28.9,22,4112.2,0.0,0.14325,,,
16:49:39.025,28.9,22,4804.3,0.0,0.143471,,,
16:49:39.290,28.9,17,4549.9,0.0,0.265607,,,
16:49:39.502,29.0,22,4287.3,0.0,0.209685,,,
16:49:39.655,28.9,22,6738.6,0.0,0.152925,,,
16:49:39.815,29.0,22,2094.4,0.0,0.160021,,,
16:49:39.962,29.0,31,3344.2,0.0,0.147911,,,
16:49:40.115,29.0,28,3787.4,0.0,0.154268,,,
16:49:40.252,29.1,28,3125.5,0.0,0.134705,,,
16:49:40.413,29.0,28,2858.3,0.0,0.162299,,,
16:49:40.420,,,,,,True,1,
16:49:40.655,30.8,34,523.0,10.891414,0.0,,,
