ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
12:35:42.156,,,,,,True,16,
12:35:42.208,0.2,0,792.8,0.172844,0.0,,,
12:35:42.234,0.2,0,605.8,0.0,0.026412,,,
12:35:42.254,0.2,0,774.3,0.0,0.020664,,,
12:35:42.273,0.2,0,840.6,0.0,0.019035,,,
12:35:42.293,0.2,0,790.4,0.0,0.020243,,,
12:35:42.315,0.2,0,761.8,0.0,0.021003,,,
12:35:42.337,0.2,60,714.3,0.0,0.022398,,,
12:35:42.359,0.2,60,734.4,0.0,0.021786,,,
12:35:42.382,0.4,60,704.4,0.0,0.022715,,,
12:35:42.404,0.4,60,709.5,0.0,0.022551,,,
12:35:42.426,0.4,60,719.5,0.0,0.022238,,,
12:35:42.449,0.4,60,711.7,0.0,0.022481,,,
12:35:42.472,0.4,60,725.9,0.0,0.022043,,,
12:35:42.474,,,,,,True,1,
12:35:42.514,0.4,60,208.9,0.479101,0.0,,,
12:35:42.535,0.4,69,771.1,0.0,0.063834,,,
12:35:42.556,0.4,69,744.3,0.0,0.021497,,,
12:35:42.578,0.4,69,737.4,0.0,0.021697,,,
12:35:42.600,0.4,69,739.1,0.0,0.021647,,,
12:35:42.621,0.4,69,735.7,0.0,0.021749,,,
12:35:42.643,0.4,69,727.7,0.0,0.021988,,,
12:35:42.666,0.4,69,722.9,0.0,0.022134,,,
12:35:42.688,0.4,69,722.0,0.0,0.02216,,,
12:35:42.710,0.4,69,727.5,0.0,0.021992,,,
12:35:42.731,0.4,66,737.3,0.0,0.021699,,,
12:35:42.733,,,,,,True,1,
12:35:42.767,0.4,66,253.6,0.73189,0.0,,,
12:35:42.790,0.4,66,705.2,0.0,0.058184,,,
12:35:42.811,0.6,66,746.9,0.0,0.021423,,,
12:35:42.834,0.6,66,699.9,0.0,0.022861,,,
12:35:42.855,0.6,66,744.0,0.0,0.021505,,,
12:35:42.877,0.6,66,740.9,0.0,0.021596,,,
12:35:42.898,0.6,66,742.8,0.0,0.021539,,,
12:35:42.920,0.6,66,750.2,0.0,0.021327,,,
12:35:42.942,0.6,66,707.0,0.0,0.022632,,,
12:35:42.964,0.6,66,752.4,0.0,0.021266,,,
12:35:42.988,0.6,66,673.9,0.0,0.023743,,,
12:35:43.009,0.6,66,721.3,0.0,0.022181,,,
12:35:43.031,0.6,66,739.9,0.0,0.021626,,,
12:35:43.053,0.6,66,747.9,0.0,0.021393,,,
12:35:43.075,0.7,66,726.7,0.0,0.022018,,,
12:35:43.096,0.7,66,748.1,0.0,0.021387,,,
12:35:43.118,0.7,66,717.8,0.0,0.02229,,,
12:35:43.140,0.7,66,720.6,0.0,0.022202,,,
12:35:43.164,0.9,66,687.6,0.0,0.023268,,,
12:35:43.188,0.9,66,673.6,0.0,0.023752,,,
12:35:43.208,0.9,66,756.5,0.0,0.021151,,,
12:35:43.231,0.9,66,703.4,0.0,0.022745,,,
12:35:43.252,0.9,66,756.8,0.0,0.021143,,,
12:35:43.276,0.9,66,704.4,0.0,0.022713,,,
12:35:43.299,0.9,66,677.6,0.0,0.023613,,,
12:35:43.320,0.9,66,742.1,0.0,0.021561,,,
12:35:43.347,0.9,64,607.0,0.0,0.02636,,,
12:35:43.369,0.9,64,713.1,0.0,0.022436,,,
12:35:43.393,0.9,64,670.3,0.0,0.02387,,,
12:35:43.416,0.9,64,689.3,0.0,0.023212,,,
12:35:43.441,0.9,64,659.1,0.0,0.024277,,,
12:35:43.465,0.9,64,668.1,0.0,0.023949,,,
12:35:43.488,0.9,64,676.5,0.0,0.023652,,,
12:35:43.510,0.9,64,724.5,0.0,0.022086,,,
12:35:43.536,1.1,61,632.0,0.0,0.025316,,,
12:35:43.559,1.1,61,685.8,0.0,0.023329,,,
12:35:43.581,1.1,61,726.3,0.0,0.022028,,,
12:35:43.604,1.1,61,690.9,0.0,0.023158,,,
12:35:43.631,1.1,61,601.1,0.0,0.026619,,,
12:35:43.652,1.1,61,741.8,0.0,0.021569,,,
12:35:43.673,1.1,61,770.2,0.0,0.020774,,,
12:35:43.695,1.1,61,729.6,0.0,0.021931,,,
12:35:43.716,1.1,61,743.2,0.0,0.021528,,,
12:35:43.739,1.1,65,717.5,0.0,0.022298,,,
12:35:43.760,1.1,65,755.2,0.0,0.021187,,,
12:35:43.781,1.1,65,747.3,0.0,0.021411,,,
12:35:43.803,1.1,65,721.7,0.0,0.02217,,,
12:35:43.828,1.1,65,651.3,0.0,0.024567,,,
12:35:43.850,1.1,65,736.6,0.0,0.021722,,,
12:35:43.871,1.1,65,753.1,0.0,0.021247,,,
12:35:43.892,1.3,65,752.3,0.0,0.021267,,,
12:35:43.914,1.3,65,732.2,0.0,0.021851,,,
12:35:43.937,1.3,67,699.7,0.0,0.022866,,,
12:35:43.961,1.3,67,672.5,0.0,0.023792,,,
12:35:43.985,1.3,67,669.1,0.0,0.023911,,,
12:35:44.008,1.3,67,695.1,0.0,0.023017,,,
12:35:44.032,1.3,67,669.6,0.0,0.023895,,,
12:35:44.054,1.3,67,708.9,0.0,0.02257,,,
12:35:44.079,1.3,67,638.0,0.0,0.025079,,,
12:35:44.102,1.3,67,693.5,0.0,0.023072,,,
12:35:44.128,1.3,61,698.4,0.0,0.02291,,,
12:35:44.150,1.3,61,640.2,0.0,0.024992,,,
12:35:44.172,1.3,61,739.8,0.0,0.021628,,,
12:35:44.193,1.3,61,748.1,0.0,0.021389,,,
12:35:44.215,1.3,61,745.0,0.0,0.021475,,,
12:35:44.236,1.3,61,768.7,0.0,0.020814,,,
