ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
14:09:43.722,,,,,,True,64,
14:09:43.827,0.9,0,2414.3,0.233605,0.0,,,
14:09:43.863,0.9,0,1706.1,0.0,0.037513,,,
14:09:43.899,0.9,0,1794.3,0.0,0.035668,,,
14:09:43.935,0.9,73,1758.6,0.0,0.036393,,,
14:09:43.971,0.9,73,1804.2,0.0,0.035472,,,
14:09:44.010,0.9,73,1660.0,0.0,0.038553,,,
14:09:44.048,0.9,73,1696.4,0.0,0.037727,,,
14:09:44.086,0.9,73,1652.9,0.0,0.038719,,,
14:09:44.212,1.8,43,503.4,0.0,0.12713,,,
14:09:44.243,1.8,43,2053.4,0.0,0.031167,,,
14:09:44.278,1.8,43,1907.0,0.0,0.03356,,,
14:09:44.312,1.8,43,1845.6,0.0,0.034678,,,
14:09:44.347,1.8,47,1876.4,0.0,0.034107,,,
14:09:44.351,,,,,,True,1,
14:09:44.390,1.8,47,204.3,0.797024,0.0,,,
14:09:44.425,1.8,47,1879.1,0.0,0.078112,,,
14:09:44.464,1.8,47,1630.4,0.0,0.039254,,,
14:09:44.498,1.8,47,1845.0,0.0,0.034688,,,
14:09:44.534,1.8,64,1809.2,0.0,0.035374,,,
14:09:44.568,1.8,64,1826.1,0.0,0.035048,,,
14:09:44.601,1.8,64,1983.7,0.0,0.032264,,,
14:09:44.634,1.8,64,1918.7,0.0,0.033355,,,
14:09:44.668,1.8,64,1874.2,0.0,0.034147,,,
14:09:44.703,1.8,64,1882.8,0.0,0.033992,,,
14:09:44.740,1.8,61,1732.8,0.0,0.036933,,,
14:09:44.778,1.8,61,1670.2,0.0,0.03832,,,
14:09:44.815,2.7,61,1727.6,0.0,0.037047,,,
14:09:44.854,2.7,61,1660.2,0.0,0.038549,,,
14:09:44.891,2.7,61,1713.8,0.0,0.037345,,,
14:09:44.929,2.7,55,1726.6,0.0,0.037068,,,
14:09:44.965,2.7,55,1726.6,0.0,0.037067,,,
14:09:45.002,2.7,55,1723.7,0.0,0.037129,,,
14:09:45.039,2.7,55,1717.2,0.0,0.03727,,,
14:09:45.079,2.7,55,1616.1,0.0,0.039601,,,
14:09:45.117,2.7,55,1687.8,0.0,0.037919,,,
