ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
12:08:12.477,,,,,True,128,
12:08:12.652,4.7,0,2950.5,0.304699,,,
12:08:12.705,4.7,70,2391.1,0.053532,,,
12:08:12.759,4.7,70,2400.1,0.053331,,,
12:08:12.812,4.7,70,2419.5,0.052904,,,
12:08:12.859,4.7,53,2653.5,0.048238,,,
12:08:12.911,4.7,53,2526.5,0.050664,,,
12:08:12.963,4.7,53,2428.2,0.052715,,,
12:08:13.015,4.7,53,2489.1,0.051423,,,
12:08:13.065,9.3,53,2483.0,0.051552,,,
12:08:13.117,9.3,53,2493.4,0.051335,,,
12:08:13.170,9.3,53,2412.6,0.053054,,,
12:08:13.216,9.3,53,2746.0,0.046614,,,
12:08:13.363,9.3,53,880.2,0.145426,,,
12:08:13.409,9.2,53,2718.0,0.047093,,,
12:08:13.412,,,,,True,1,
12:08:13.448,9.3,53,224.8,1.10003,,,
12:08:13.498,9.3,28,2694.2,0.087545,,,
12:08:13.549,9.3,28,2477.6,0.051663,,,
12:08:13.599,9.3,28,2515.4,0.050886,,,
12:08:13.656,9.3,52,2371.9,0.053965,,,
12:08:13.702,9.3,52,2613.3,0.048981,,,
12:08:13.753,9.3,52,2586.6,0.049486,,,
12:08:13.803,9.3,52,2473.8,0.051742,,,
12:08:13.855,9.3,53,2526.3,0.050668,,,
12:08:13.907,9.3,53,2430.7,0.05266,,,
12:08:13.960,9.3,53,2448.8,0.052271,,,
12:08:14.014,13.9,53,2367.5,0.054065,,,
12:08:14.066,13.9,53,2460.2,0.052028,,,
12:08:14.118,13.8,53,2479.2,0.051629,,,
12:08:14.121,,,,,True,1,
12:08:14.156,13.9,53,224.8,1.807596,,,
12:08:14.206,13.9,53,2639.2,0.088533,,,
12:08:14.258,13.9,54,2462.4,0.051981,,,
12:08:14.309,13.9,54,2482.6,0.051559,,,
12:08:14.360,13.8,54,2506.7,0.051063,,,
12:08:14.364,,,,,True,1,
12:08:14.399,13.8,54,222.8,2.051085,,,
12:08:14.449,13.8,54,2670.7,0.088329,,,
12:08:14.494,13.8,54,2787.4,0.045922,,,
12:08:14.550,13.8,54,2323.5,0.05509,,,
12:08:14.601,13.8,54,2480.5,0.051603,,,
12:08:14.655,13.8,56,2506.2,0.051072,,,
12:08:14.707,13.8,56,2320.0,0.055173,,,
12:08:14.761,13.9,56,2414.3,0.053018,,,
12:08:14.814,13.9,56,2417.4,0.05295,,,
12:08:14.865,13.8,53,2449.6,0.052253,,,
12:08:14.869,,,,,True,1,
12:08:14.904,13.8,53,223.4,2.556365,,,
12:08:14.955,18.3,53,2644.2,0.088697,,,
12:08:15.006,18.3,53,2478.1,0.051653,,,
12:08:15.058,18.3,55,2437.9,0.052505,,,
12:08:15.109,18.3,55,2504.5,0.051109,,,
12:08:15.162,18.3,55,2457.8,0.05208,,,
12:08:15.216,18.2,55,2369.7,0.054015,,,
12:08:15.220,,,,,True,1,
12:08:15.256,18.2,54,216.0,2.907774,,,
12:08:15.308,18.2,54,2558.8,0.091681,,,
12:08:15.359,18.3,54,2476.5,0.051686,,,
12:08:15.410,18.3,54,2480.8,0.051597,,,
12:08:15.461,18.3,55,2523.9,0.050714,,,
12:08:15.513,18.3,55,2498.9,0.051224,,,
12:08:15.566,18.3,55,2405.8,0.053205,,,
12:08:15.619,18.3,55,2397.9,0.05338,,,
12:08:15.665,18.4,51,2737.1,0.046765,,,
12:08:15.717,18.4,51,2526.2,0.050669,,,
12:08:15.770,18.4,51,2391.3,0.053527,,,
12:08:15.823,22.9,51,2453.8,0.052163,,,
12:08:15.875,22.9,52,2405.7,0.053208,,,
12:08:15.926,22.9,52,2500.1,0.051199,,,
12:08:15.980,22.9,52,2419.6,0.052901,,,
12:08:16.034,22.9,52,2354.2,0.05437,,,
12:08:16.086,22.9,49,2436.8,0.052528,,,
12:08:16.133,22.7,49,2733.6,0.046824,,,
12:08:16.136,,,,,True,1,
12:08:16.172,22.7,49,223.5,3.824014,,,
12:08:16.225,22.8,49,2520.7,0.091057,,,
12:08:16.278,22.6,59,2387.0,0.053625,,,
12:08:16.282,,,,,True,1,
12:08:16.316,22.6,59,227.7,3.967922,,,
12:08:16.367,22.6,59,2594.5,0.088857,,,
12:08:16.513,22.3,46,879.5,0.145536,,,
12:08:16.516,,,,,True,2,
12:08:16.551,22.4,46,452.5,4.202559,,,
12:08:16.601,22.2,46,2617.7,0.088679,,,
12:08:16.604,,,,,True,1,
12:08:16.637,22.2,46,240.1,4.288901,,,
12:08:16.690,22.2,42,2556.5,0.087551,,,
12:08:16.742,22.3,42,2404.5,0.053233,,,
12:08:16.794,22.2,42,2455.0,0.052138,,,
12:08:16.797,,,,,True,1,
12:08:16.821,22.2,42,313.0,4.473077,,,
12:08:16.873,22.2,58,2532.1,0.079307,,,
12:08:16.926,26.5,58,2427.7,0.052725,,,
12:08:16.980,26.5,58,2400.4,0.053324,,,
12:08:17.034,26.4,58,2364.5,0.054133,,,
12:08:17.037,,,,,True,1,
12:08:17.073,26.4,50,219.4,4.724814,,,
12:08:17.125,26.4,50,2525.8,0.091699,,,
12:08:17.177,26.4,50,2435.8,0.052549,,,
12:08:17.231,26.4,50,2418.7,0.052921,,,
12:08:17.286,26.5,55,2314.5,0.055303,,,
12:08:17.338,26.3,55,2434.5,0.052577,,,
12:08:17.342,,,,,True,1,
12:08:17.377,26.3,55,226.5,5.028565,,,
12:08:17.427,26.3,55,2602.2,0.088931,,,
12:08:17.479,26.3,58,2462.2,0.051986,,,
12:08:17.531,26.3,58,2471.0,0.051802,,,
12:08:17.536,,,,,True,1,
12:08:17.570,26.4,58,223.8,5.221745,,,
12:08:17.620,26.4,58,2616.3,0.089144,,,
12:08:17.673,26.4,58,2456.0,0.052118,,,
12:08:17.727,26.4,58,2360.1,0.054235,,,
12:08:17.781,26.5,58,2368.3,0.054047,,,
12:08:17.834,26.6,58,2399.7,0.05334,,,
12:08:17.889,30.8,47,2339.0,0.054724,,,
12:08:17.942,30.8,47,2379.0,0.053805,,,
12:08:17.996,30.9,47,2403.8,0.053248,,,
12:08:18.054,30.9,53,2350.2,0.054463,,,
12:08:18.107,30.9,53,2240.8,0.057124,,,
12:08:18.162,30.9,53,2361.2,0.05421,,,
12:08:18.215,30.9,53,2397.0,0.053401,,,
12:08:18.269,31.0,54,2377.4,0.053841,,,
12:08:18.324,31.0,54,2353.4,0.054389,,,
12:08:18.377,31.0,54,2388.6,0.053588,,,
12:08:18.430,31.0,54,2418.5,0.052924,,,
12:08:18.485,31.0,48,2335.5,0.054806,,,
12:08:18.539,30.8,48,2361.7,0.054198,,,
12:08:18.542,,,,,True,1,
12:08:18.578,30.8,48,218.8,6.230255,,,
12:08:18.630,30.9,48,2533.7,0.091662,,,
12:08:18.685,30.7,56,2345.6,0.054571,,,
12:08:18.690,,,,,True,1,
12:08:18.727,30.7,56,206.4,6.378929,,,
12:08:18.779,30.8,56,2564.2,0.093518,,,
12:08:18.832,34.9,56,2392.9,0.053491,,,
12:08:18.886,34.9,56,2364.6,0.054132,,,
12:08:18.935,35.0,56,2591.8,0.049386,,,
12:08:18.983,35.0,56,2678.0,0.047796,,,
12:08:19.036,35.1,56,2425.4,0.052774,,,
12:08:19.092,35.1,53,2324.2,0.055072,,,
12:08:19.147,35.1,53,2279.2,0.056159,,,
12:08:19.203,35.2,53,2326.0,0.055029,,,
12:08:19.254,35.2,55,2631.5,0.048641,,,
12:08:19.306,35.2,55,2328.9,0.054962,,,
12:08:19.359,35.2,55,2411.4,0.053081,,,
12:08:19.415,35.2,55,2317.6,0.05523,,,
12:08:19.469,35.2,55,2322.9,0.055103,,,
12:08:19.523,35.3,55,2402.6,0.053276,,,
12:08:19.579,35.1,55,2297.8,0.055705,,,
12:08:19.582,,,,,True,1,
12:08:19.618,35.1,55,216.9,7.270161,,,
12:08:19.671,35.2,57,2498.7,0.092721,,,
12:08:19.729,39.3,57,2230.9,0.057375,,,
12:08:19.785,39.0,57,2255.5,0.056751,,,
12:08:19.790,,,,,True,1,
12:08:19.825,39.0,57,218.6,7.476656,,,
12:08:19.881,38.8,56,2354.0,0.095541,,,
12:08:19.884,,,,,True,1,
12:08:19.909,38.8,56,299.1,7.561104,,,
12:08:19.964,38.2,56,2381.8,0.08383,,,
12:08:19.968,,,,,True,2,
12:08:20.002,38.2,56,460.5,7.653914,,,
12:08:20.058,38.3,62,2357.1,0.093391,,,
12:08:20.116,38.1,62,2208.9,0.057947,,,
12:08:20.119,,,,,True,1,
12:08:20.154,38.2,62,228.4,7.805504,,,
12:08:20.210,38.3,62,2364.2,0.093542,,,
12:08:20.268,38.3,59,2161.8,0.059211,,,
12:08:20.327,38.3,59,2223.4,0.05757,,,
12:08:20.484,38.3,23,814.4,0.157172,,,
12:08:20.542,38.5,23,2194.3,0.058334,,,
12:08:20.600,38.5,23,2168.6,0.059026,,,
12:08:20.658,38.5,56,2259.5,0.05665,,,
12:08:20.715,38.6,56,2227.8,0.057455,,,
12:08:20.774,38.7,56,2174.2,0.058873,,,
12:08:20.832,38.7,56,2188.4,0.058491,,,
12:08:20.892,42.7,50,2178.4,0.05876,,,
12:08:20.953,42.7,50,2067.2,0.06192,,,
12:08:21.011,42.8,50,2249.2,0.056908,,,
12:08:21.064,42.8,60,2316.3,0.055261,,,
12:08:21.118,42.8,60,2435.1,0.052564,,,
12:08:21.173,42.8,60,2318.5,0.055208,,,
12:08:21.229,42.9,60,2277.8,0.056195,,,
12:08:21.287,42.6,53,2175.1,0.058847,,,
12:08:21.291,,,,,True,1,
12:08:21.326,42.6,53,228.5,8.977463,,,
12:08:21.380,42.3,53,2418.2,0.092324,,,
12:08:21.384,,,,,True,1,
12:08:21.417,42.3,53,233.8,9.068865,,,
12:08:21.472,42.3,66,2407.2,0.091665,,,
12:08:21.526,42.5,66,2335.3,0.054811,,,
12:08:21.581,42.2,66,2341.0,0.054677,,,
12:08:21.585,,,,,True,1,
12:08:21.619,42.2,66,228.5,9.2709,,,
12:08:21.676,42.2,59,2322.6,0.0945,,,
12:08:21.735,42.3,59,2187.7,0.058509,,,
12:08:21.788,42.4,59,2367.3,0.054071,,,
12:08:21.845,42.1,59,2284.7,0.056025,,,
12:08:21.849,,,,,True,1,
12:08:21.890,42.1,53,190.2,9.541921,,,
12:08:21.953,45.9,53,2105.5,0.10812,,,
12:08:22.011,45.9,53,2231.6,0.057359,,,
12:08:22.069,46.1,57,2177.5,0.058782,,,
12:08:22.128,46.1,57,2153.1,0.059448,,,
12:08:22.187,46.1,57,2176.0,0.058824,,,
12:08:22.247,46.1,57,2111.2,0.060629,,,
12:08:22.297,46.2,50,2554.3,0.050112,,,
12:08:22.355,46.3,50,2267.4,0.056453,,,
12:08:22.414,45.9,50,2166.4,0.059084,,,
12:08:22.418,,,,,True,1,
12:08:22.455,45.9,61,210.7,10.106103,,,
12:08:22.511,46.0,61,2331.9,0.097607,,,
12:08:22.569,46.1,61,2220.9,0.057634,,,
12:08:22.627,46.2,61,2201.7,0.058138,,,
12:08:22.686,46.2,54,2165.9,0.059098,,,
12:08:22.745,46.3,54,2162.4,0.059194,,,
12:08:22.804,46.3,54,2158.4,0.059304,,,
12:08:22.864,46.4,58,2135.7,0.059935,,,
12:08:22.923,50.2,58,2191.2,0.058416,,,
12:08:22.983,50.2,58,2142.5,0.059742,,,
12:08:23.037,50.3,58,2320.8,0.055154,,,
12:08:23.099,50.4,47,2073.3,0.061738,,,
12:08:23.159,50.4,47,2153.9,0.059426,,,
12:08:23.218,50.4,47,2149.9,0.059537,,,
12:08:23.276,50.5,59,2182.0,0.058661,,,
12:08:23.335,50.6,59,2216.4,0.057751,,,
12:08:23.394,50.6,59,2176.3,0.058815,,,
12:08:23.560,50.6,38,768.0,0.166671,,,
12:08:23.619,50.3,38,2200.0,0.058182,,,
12:08:23.622,,,,,True,1,
12:08:23.658,50.3,43,220.5,11.309192,,,
12:08:23.715,50.4,43,2306.3,0.096318,,,
12:08:23.774,50.4,43,2164.4,0.059139,,,
12:08:23.834,50.5,43,2140.4,0.059802,,,
12:08:23.893,50.2,52,2140.2,0.059808,,,
12:08:23.897,,,,,True,1,
12:08:23.934,50.2,52,215.8,11.58513,,,
12:08:23.992,50.2,52,2296.8,0.097435,,,
12:08:24.052,54.0,61,2137.4,0.059885,,,
12:08:24.112,53.5,61,2115.0,0.060521,,,
12:08:24.116,,,,,True,1,
12:08:24.152,53.6,61,212.2,11.803669,,,
12:08:24.210,53.7,61,2300.5,0.098061,,,
12:08:24.270,53.8,60,2110.5,0.060648,,,
12:08:24.325,53.8,60,2305.4,0.055521,,,
12:08:24.377,53.3,60,2438.1,0.052501,,,
12:08:24.380,,,,,True,1,
12:08:24.416,53.4,60,226.8,12.067639,,,
12:08:24.476,53.5,60,2225.9,0.097184,,,
12:08:24.536,53.6,60,2129.2,0.060116,,,
12:08:24.595,53.6,60,2142.5,0.059743,,,
12:08:24.656,53.7,54,2098.4,0.060998,,,
12:08:24.718,53.8,54,2089.9,0.061247,,,
12:08:24.777,53.8,54,2151.0,0.059508,,,
12:08:24.831,53.4,54,2334.8,0.054824,,,
12:08:24.835,,,,,True,1,
12:08:24.875,53.4,54,197.2,12.5272,,,
12:08:24.932,53.5,54,2337.0,0.100407,,,
