ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
14:49:05.523,,,,,,True,256,
14:49:05.876,3.6,100,4523.2,0.500695,0.0,,,
14:49:06.055,3.6,60,1425.5,0.0,0.179588,,,
14:49:06.143,3.6,60,2894.0,0.0,0.088458,,,
14:49:06.231,3.6,30,2919.3,0.0,0.087691,,,
14:49:06.320,3.6,30,2880.8,0.0,0.088863,,,
14:49:06.407,3.6,58,2924.3,0.0,0.087542,,,
14:49:06.495,3.6,58,2920.9,0.0,0.087644,,,
14:49:06.586,3.6,52,2812.7,0.0,0.091017,,,
14:49:06.678,7.3,52,2800.2,0.0,0.091423,,,
14:49:06.765,7.3,52,2901.0,0.0,0.088246,,,
14:49:06.852,7.3,47,2977.1,0.0,0.08599,,,
14:49:06.939,7.3,47,2925.6,0.0,0.087504,,,
14:49:07.030,7.3,54,2828.5,0.0,0.090509,,,
14:49:07.120,7.3,54,2837.9,0.0,0.090207,,,
14:49:07.305,7.3,57,1375.2,0.0,0.186156,,,
14:49:07.395,7.3,29,2876.0,0.0,0.089014,,,
14:49:07.485,7.3,29,2840.9,0.0,0.090111,,,
14:49:07.575,7.3,47,2879.4,0.0,0.088908,,,
14:49:07.664,7.2,47,2857.7,0.0,0.089582,,,
14:49:07.669,,,,,,True,1,
14:49:07.707,7.2,47,197.3,2.329887,0.0,,,
14:49:07.790,7.2,63,3179.2,0.0,0.126139,,,
14:49:07.880,7.2,63,2838.6,0.0,0.090186,,,
14:49:07.969,7.2,63,2868.4,0.0,0.089248,,,
14:49:08.056,7.2,47,2957.9,0.0,0.086547,,,
14:49:08.144,7.2,47,2901.0,0.0,0.088247,,,
14:49:08.149,,,,,,True,1,
14:49:08.189,7.2,56,190.5,2.811856,0.0,,,
14:49:08.270,10.8,56,3262.1,0.0,0.125711,,,
14:49:08.359,10.8,56,2883.0,0.0,0.088796,,,
14:49:08.448,10.8,55,2866.8,0.0,0.089298,,,
14:49:08.453,,,,,,True,1,
14:49:08.495,10.8,55,185.3,3.116971,0.0,,,
14:49:08.590,10.8,67,2734.3,0.0,0.142187,,,
14:49:08.784,10.8,23,1320.1,0.0,0.193932,,,
14:49:08.874,10.8,23,2869.3,0.0,0.089221,,,
14:49:08.963,10.8,23,2859.3,0.0,0.089532,,,
14:49:09.055,10.8,47,2776.9,0.0,0.092189,,,
14:49:09.145,10.8,47,2857.6,0.0,0.089585,,,
