ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
23:26:13.297,,,,,,True,256,
23:26:13.814,19.2,99,3424.0,0.667923,0.0,,,
23:26:14.157,19.2,6,3688.3,0.0,0.342812,,,
23:26:14.399,19.2,22,2202.8,0.0,0.242506,,,
23:26:14.542,19.2,49,3538.3,0.0,0.143022,,,
23:26:14.689,19.2,49,3134.9,0.0,0.148025,,,
23:26:14.832,19.2,49,3648.7,0.0,0.142673,,,
23:26:15.064,19.2,38,2925.4,0.0,0.231086,,,
23:26:15.198,19.2,34,3784.1,0.0,0.134812,,,
23:26:15.346,28.8,53,3415.3,0.0,0.148772,,,
23:26:15.588,38.4,19,3541.9,0.0,0.241782,,,
23:26:15.746,38.4,50,3121.0,0.0,0.157071,,,
23:26:15.967,38.4,35,1758.6,0.0,0.22146,,,
23:26:15.971,,,,,,True,1,
23:26:16.058,38.4,35,438.2,2.903041,0.0,,,
23:26:16.195,38.4,33,2908.8,0.0,0.22743,,,
23:26:16.342,38.3,39,3438.2,0.0,0.147126,,,
23:26:16.481,38.3,39,2210.7,0.0,0.138436,,,
23:26:16.628,38.3,54,3475.6,0.0,0.148275,,,
23:26:16.772,38.2,42,3649.9,0.0,0.143123,,,
23:26:16.777,,,,,,True,1,
23:26:16.941,38.2,16,59.5,3.785634,0.0,,,
23:26:17.094,38.2,16,3389.9,0.0,0.321994,,,
23:26:17.306,38.2,44,3212.2,0.0,0.212581,,,
23:26:17.460,38.3,40,3326.3,0.0,0.153271,,,
23:26:17.605,38.2,47,3497.3,0.0,0.145309,,,
23:26:17.754,38.2,43,2327.9,0.0,0.137677,,,
23:26:17.758,,,,,,True,1,
23:26:17.828,38.3,43,373.1,4.673483,0.0,,,
23:26:18.017,38.2,44,3610.6,0.0,0.273877,,,
23:26:18.146,38.2,43,2418.7,0.0,0.12961,,,
23:26:18.151,,,,,,True,1,
23:26:18.397,38.2,6,421.6,5.242242,0.0,,,
23:26:18.585,47.6,43,3515.6,0.0,0.43799,,,
23:26:18.590,,,,,,True,1,
23:26:18.640,47.6,43,243.9,5.48531,0.0,,,
23:26:18.805,47.5,43,3476.7,0.0,0.221537,,,
23:26:18.810,,,,,,True,1,
23:26:18.898,47.5,43,430.9,5.743425,0.0,,,
23:26:19.038,56.8,34,2857.6,0.0,0.232203,,,
23:26:19.186,56.7,52,3495.5,0.0,0.148737,,,
23:26:19.191,,,,,,True,1,
23:26:19.286,56.7,52,345.3,6.13118,0.0,,,
23:26:19.540,56.8,35,1880.4,0.0,0.354131,,,
23:26:19.699,56.8,35,3165.4,0.0,0.157107,,,
23:26:19.968,56.8,37,2283.4,0.0,0.270049,,,
23:26:20.128,56.9,37,3227.4,0.0,0.159875,,,
23:26:20.286,56.9,35,3186.7,0.0,0.158652,,,
23:26:20.291,,,,,,True,1,
23:26:20.381,56.9,42,354.5,7.226489,0.0,,,
23:26:20.632,57.0,38,1909.1,0.0,0.345948,,,
23:26:20.784,57.0,42,3232.3,0.0,0.151863,,,
23:26:20.939,57.1,48,3338.0,0.0,0.151889,,,
23:26:21.193,56.8,36,1368.1,0.0,0.257062,,,
23:26:21.198,,,,,,True,3,
23:26:21.284,56.7,36,1301.2,8.129348,0.0,,,
23:26:21.424,56.7,23,2872.2,0.0,0.23153,,,
23:26:21.429,,,,,,True,1,
