ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
21:20:14.726,,,,,True,16,
21:20:14.844,1.2,9,548.8,0.247548,,,
21:20:14.894,1.2,9,758.4,0.050465,,,
21:20:14.935,1.2,9,782.1,0.04135,,,
21:20:14.984,1.2,48,607.3,0.048859,,,
21:20:15.027,1.2,48,724.6,0.042659,,,
21:20:15.070,1.2,48,710.8,0.043295,,,
21:20:15.113,1.2,48,718.1,0.042734,,,
21:20:15.154,1.2,48,785.2,0.041304,,,
21:20:15.194,2.4,60,790.7,0.040403,,,
21:20:15.235,2.4,60,789.8,0.040705,,,
21:20:15.276,2.4,60,786.5,0.041196,,,
21:20:15.318,2.4,60,777.1,0.041179,,,
21:20:15.364,2.4,64,736.1,0.046634,,,
21:20:15.406,2.4,64,768.9,0.041531,,,
21:20:15.446,2.4,64,785.1,0.040673,,,
21:20:15.487,2.4,64,784.5,0.040765,,,
21:20:15.536,2.4,64,620.7,0.048448,,,
21:20:15.595,2.4,62,429.3,0.0601,,,
21:20:15.637,2.4,62,772.5,0.040885,,,
21:20:15.678,2.4,62,784.0,0.040921,,,
21:20:15.719,2.4,62,787.7,0.041491,,,
21:20:15.762,2.4,58,819.5,0.042246,,,
21:20:15.804,2.4,58,762.3,0.043196,,,
21:20:15.845,2.4,58,775.8,0.041267,,,
21:20:15.886,3.6,58,786.7,0.040679,,,
21:20:15.927,3.6,58,792.3,0.040589,,,
21:20:15.968,3.6,64,784.4,0.0413,,,
21:20:16.013,3.6,64,703.3,0.044997,,,
21:20:16.054,3.6,64,787.5,0.04099,,,
21:20:16.095,3.6,64,787.2,0.040581,,,
21:20:16.138,3.5,64,732.6,0.042197,,,
21:20:16.140,,,,,True,1,
21:20:16.189,3.5,62,290.8,1.591144,,,
21:20:16.233,3.5,62,779.2,0.095673,,,
21:20:16.278,3.5,62,699.3,0.045006,,,
21:20:16.319,3.5,62,775.1,0.041674,,,
21:20:16.360,3.5,62,780.9,0.041088,,,
21:20:16.408,3.5,62,646.6,0.047316,,,
21:20:16.450,3.5,62,779.7,0.042827,,,
21:20:16.491,3.5,62,783.6,0.040862,,,
21:20:16.532,3.6,62,783.8,0.040736,,,
21:20:16.573,4.2,61,782.0,0.040799,,,
21:20:16.619,4.7,61,758.9,0.045511,,,
21:20:16.660,4.7,61,775.6,0.041258,,,
21:20:16.706,4.7,61,624.6,0.046171,,,
21:20:16.749,4.7,61,724.9,0.043261,,,
21:20:16.792,4.7,61,782.0,0.043151,,,
21:20:16.833,4.7,61,785.1,0.040928,,,
21:20:16.874,4.6,61,784.7,0.040931,,,
21:20:16.924,4.6,61,717.3,0.050282,,,
21:20:16.966,4.6,62,787.5,0.041956,,,
21:20:17.007,4.6,62,785.0,0.040788,,,
21:20:17.048,4.5,62,787.4,0.040818,,,
21:20:17.050,,,,,True,1,
21:20:17.096,4.5,62,318.5,2.497802,,,
21:20:17.139,4.5,62,769.5,0.0911,,,
21:20:17.180,4.5,63,774.6,0.041281,,,
21:20:17.221,4.5,63,774.7,0.041034,,,
21:20:17.265,4.6,63,748.5,0.043247,,,
21:20:17.305,5.1,63,785.2,0.040742,,,
21:20:17.363,5.7,61,425.5,0.057663,,,
21:20:17.404,5.7,61,767.6,0.041461,,,
21:20:17.446,5.7,61,774.5,0.041223,,,
21:20:17.487,5.7,61,761.4,0.041559,,,
21:20:17.528,5.7,61,785.9,0.040617,,,
21:20:17.569,5.7,62,785.5,0.040718,,,
21:20:17.611,5.7,62,766.0,0.042601,,,
21:20:17.652,5.7,62,780.2,0.04094,,,
21:20:17.693,5.7,62,780.9,0.04107,,,
21:20:17.735,5.7,62,777.4,0.041449,,,
21:20:17.777,5.7,66,754.2,0.041963,,,
21:20:17.819,5.7,66,772.1,0.041661,,,
21:20:17.863,5.7,66,689.4,0.044711,,,
21:20:17.905,5.7,66,772.1,0.042027,,,
21:20:17.946,5.8,66,782.6,0.04097,,,
21:20:17.987,6.3,63,764.6,0.041399,,,
21:20:18.032,6.9,63,746.0,0.044239,,,
21:20:18.074,6.9,63,725.7,0.04277,,,
21:20:18.119,6.9,63,763.0,0.043859,,,
21:20:18.163,6.9,63,723.1,0.044991,,,
21:20:18.205,6.9,63,770.8,0.041898,,,
21:20:18.247,6.9,63,760.5,0.042229,,,
21:20:18.291,6.9,63,711.7,0.043553,,,
21:20:18.334,6.9,63,766.3,0.043194,,,
21:20:18.376,6.9,63,758.3,0.042031,,,
21:20:18.422,6.9,63,659.1,0.045851,,,
21:20:18.464,6.9,63,768.2,0.042577,,,
21:20:18.510,6.9,63,655.0,0.045248,,,
21:20:18.560,6.9,61,642.4,0.049791,,,
21:20:18.603,6.9,61,764.3,0.043804,,,
21:20:18.648,7.0,61,689.0,0.044303,,,
21:20:18.693,7.5,61,710.7,0.045698,,,
21:20:18.740,8.1,61,711.3,0.045864,,,
21:20:18.782,8.1,59,761.8,0.04261,,,
21:20:18.829,8.1,59,724.1,0.047674,,,
21:20:18.871,8.1,59,766.5,0.041732,,,
21:20:18.913,8.1,59,765.3,0.04158,,,
21:20:18.958,8.1,62,729.7,0.042448,,,
21:20:19.001,8.1,62,716.2,0.045903,,,
21:20:19.045,8.1,62,756.2,0.044375,,,
21:20:19.089,7.6,62,758.0,0.043397,,,
21:20:19.091,,,,,True,1,
21:20:19.138,7.7,62,418.2,4.539606,,,
21:20:19.182,7.7,59,746.1,0.09323,,,
21:20:19.224,7.7,59,750.3,0.042307,,,
21:20:19.268,7.7,59,715.7,0.043157,,,
21:20:19.312,7.7,59,752.0,0.04472,,,
21:20:19.354,7.7,59,758.5,0.041782,,,
21:20:19.396,7.7,62,768.4,0.041506,,,
21:20:19.440,8.3,62,743.8,0.044381,,,
21:20:19.483,8.8,62,732.1,0.043343,,,
21:20:19.525,8.8,62,772.4,0.041669,,,
21:20:19.567,8.9,63,773.7,0.041523,,,
21:20:19.608,8.9,63,763.9,0.041858,,,
21:20:19.748,8.6,63,769.3,0.13978,,,
21:20:19.794,8.6,31,708.5,0.045722,,,
21:20:19.836,8.6,31,744.5,0.042257,,,
21:20:19.878,8.6,31,764.7,0.041815,,,
21:20:19.920,8.6,31,754.6,0.041948,,,
21:20:19.962,8.6,65,766.4,0.041694,,,
21:20:20.004,8.6,65,762.9,0.042097,,,
21:20:20.045,8.6,65,758.0,0.041692,,,
21:20:20.087,8.6,65,769.2,0.041513,,,
21:20:20.131,8.6,65,741.3,0.043975,,,
21:20:20.178,8.7,63,680.4,0.046642,,,
21:20:20.227,8.7,63,600.1,0.048996,,,
21:20:20.273,9.8,63,727.1,0.046621,,,
21:20:20.316,9.8,63,754.9,0.042712,,,
21:20:20.358,9.8,61,755.0,0.042402,,,
21:20:20.401,9.8,61,747.9,0.042958,,,
21:20:20.444,9.8,61,754.3,0.042283,,,
21:20:20.486,9.8,61,748.7,0.04279,,,
21:20:20.529,9.8,61,751.4,0.042464,,,
21:20:20.571,9.8,63,765.2,0.041929,,,
21:20:20.619,9.8,63,732.9,0.047658,,,
21:20:20.661,9.8,63,737.8,0.043023,,,
21:20:20.706,9.8,63,704.1,0.044322,,,
21:20:20.752,9.8,63,741.7,0.046515,,,
21:20:20.798,9.8,62,719.4,0.045059,,,
21:20:20.841,9.8,62,752.1,0.043282,,,
21:20:20.883,9.9,62,749.6,0.042747,,,
21:20:20.926,9.9,62,751.8,0.042575,,,
21:20:20.974,11.0,63,638.8,0.048003,,,
21:20:21.017,11.0,63,747.1,0.043027,,,
21:20:21.061,11.0,63,720.9,0.043489,,,
21:20:21.104,11.0,63,739.9,0.043255,,,
21:20:21.149,11.0,63,721.1,0.045267,,,
21:20:21.191,11.0,62,753.7,0.04232,,,
21:20:21.234,11.0,62,761.1,0.042359,,,
21:20:21.278,11.0,62,736.9,0.043663,,,
21:20:21.321,11.0,62,748.0,0.043384,,,
21:20:21.368,11.0,64,738.4,0.047512,,,
21:20:21.412,11.0,64,697.7,0.044045,,,
21:20:21.457,11.0,64,749.1,0.044496,,,
