ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
14:56:31.326,,,,,,True,256,
14:56:31.677,3.6,100,4736.9,0.481375,0.0,,,
14:56:31.857,3.6,32,1422.6,0.0,0.179948,,,
14:56:31.946,3.6,32,2875.0,0.0,0.089044,,,
14:56:32.034,3.6,46,2980.8,0.0,0.085883,,,
14:56:32.120,3.6,46,2914.3,0.0,0.087844,,,
14:56:32.208,3.6,46,2884.3,0.0,0.088756,,,
14:56:32.295,3.6,49,2960.4,0.0,0.086475,,,
14:56:32.383,3.6,49,2904.0,0.0,0.088154,,,
14:56:32.474,7.3,60,2847.1,0.0,0.089917,,,
14:56:32.564,7.3,60,2819.8,0.0,0.090788,,,
14:56:32.653,7.3,54,2889.7,0.0,0.08859,,,
14:56:32.742,7.3,54,2852.3,0.0,0.089753,,,
14:56:32.835,7.3,47,2756.1,0.0,0.092884,,,
14:56:32.925,7.3,47,2845.7,0.0,0.089962,,,
14:56:33.107,7.3,47,1397.5,0.0,0.18318,,,
14:56:33.196,7.3,47,2929.6,0.0,0.087384,,,
14:56:33.284,7.3,33,2915.3,0.0,0.087813,,,
14:56:33.372,7.3,33,2899.9,0.0,0.088279,,,
14:56:33.463,7.2,58,2820.5,0.0,0.090764,,,
14:56:33.469,,,,,,True,1,
14:56:33.510,7.2,58,181.2,2.311019,0.0,,,
14:56:33.598,7.2,58,2982.6,0.0,0.1355,,,
14:56:33.691,7.2,49,2757.1,0.0,0.092853,,,
14:56:33.780,7.2,49,2870.8,0.0,0.089174,,,
14:56:33.868,7.2,59,2932.1,0.0,0.087309,,,
14:56:33.956,7.2,59,2901.1,0.0,0.088242,,,
14:56:33.961,,,,,,True,1,
14:56:34.002,7.2,59,184.2,2.80328,0.0,,,
14:56:34.091,10.8,53,2968.7,0.0,0.135105,,,
14:56:34.179,10.8,53,2898.2,0.0,0.08833,,,
14:56:34.270,10.8,59,2832.5,0.0,0.09038,,,
14:56:34.275,,,,,,True,1,
14:56:34.326,10.8,59,152.8,3.127088,0.0,,,
14:56:34.422,10.8,59,2729.6,0.0,0.152671,,,
14:56:34.620,10.8,51,1293.2,0.0,0.197951,,,
14:56:34.707,10.8,23,2938.1,0.0,0.087131,,,
14:56:34.796,10.8,23,2891.6,0.0,0.088533,,,
14:56:34.886,10.8,55,2844.0,0.0,0.090013,,,
14:56:34.978,10.8,55,2777.6,0.0,0.092167,,,
14:56:35.074,10.8,54,2645.9,0.0,0.096755,,,
14:56:35.161,10.8,54,2970.1,0.0,0.086193,,,
14:56:35.250,10.8,55,2894.0,0.0,0.088459,,,
14:56:35.255,,,,,,True,1,
14:56:35.304,10.8,55,157.2,4.10531,0.0,,,
14:56:35.395,10.8,55,2919.4,0.0,0.144938,,,
14:56:35.489,10.8,52,2699.1,0.0,0.094848,,,
14:56:35.578,10.8,52,2883.0,0.0,0.088795,,,
14:56:35.670,10.8,57,2777.5,0.0,0.092169,,,
14:56:35.758,14.3,57,2918.3,0.0,0.087723,,,
14:56:35.762,,,,,,True,1,
14:56:35.803,14.3,57,189.9,4.603913,0.0,,,
14:56:35.992,14.3,49,1370.0,0.0,0.234263,,,
14:56:36.087,14.3,32,2718.0,0.0,0.094187,,,
14:56:36.092,,,,,,True,1,
14:56:36.134,14.3,32,181.5,4.934533,0.0,,,
14:56:36.223,14.3,32,2931.4,0.0,0.136916,,,
14:56:36.318,14.3,57,2708.5,0.0,0.094519,,,
14:56:36.409,14.3,57,2798.9,0.0,0.091463,,,
14:56:36.414,,,,,,True,1,
14:56:36.460,14.3,53,168.9,5.261117,0.0,,,
14:56:36.544,14.3,53,3133.1,0.0,0.134995,,,
