ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
11:17:09.278,,,,,,True,32,
11:17:09.337,1.2,0,996.1,0.274115,0.0,,,
11:17:09.366,1.2,0,1048.8,0.0,0.030512,,,
11:17:09.395,1.2,0,1108.3,0.0,0.028873,,,
11:17:09.423,1.2,0,1151.1,0.0,0.0278,,,
11:17:09.451,1.2,49,1132.9,0.0,0.028245,,,
11:17:09.482,1.2,49,1040.1,0.0,0.030766,,,
11:17:09.510,1.2,49,1122.1,0.0,0.028519,,,
11:17:09.538,1.2,49,1160.4,0.0,0.027577,,,
11:17:09.564,2.3,49,1223.8,0.0,0.026149,,,
11:17:09.591,2.3,49,1193.6,0.0,0.026809,,,
11:17:09.619,2.3,49,1156.7,0.0,0.027665,,,
11:17:09.646,2.3,64,1161.4,0.0,0.027554,,,
11:17:09.674,2.3,64,1161.5,0.0,0.027552,,,
11:17:09.702,2.3,64,1145.1,0.0,0.027944,,,
11:17:09.730,2.3,64,1126.4,0.0,0.02841,,,
11:17:09.757,2.3,64,1202.1,0.0,0.02662,,,
11:17:09.783,2.3,64,1186.9,0.0,0.02696,,,
11:17:09.809,2.3,64,1268.0,0.0,0.025236,,,
11:17:09.837,2.3,66,1213.6,0.0,0.026369,,,
11:17:09.865,2.3,66,1083.3,0.0,0.02954,,,
11:17:09.893,2.3,66,1162.1,0.0,0.027537,,,
11:17:09.919,2.3,66,1181.3,0.0,0.027089,,,
11:17:09.947,2.3,66,1155.8,0.0,0.027686,,,
11:17:09.975,2.3,66,1155.7,0.0,0.027689,,,
11:17:10.002,3.5,66,1177.9,0.0,0.027167,,,
11:17:10.028,3.5,66,1201.6,0.0,0.026631,,,
11:17:10.056,3.5,61,1153.2,0.0,0.027748,,,
11:17:10.083,3.5,61,1218.3,0.0,0.026266,,,
11:17:10.109,3.5,61,1190.8,0.0,0.026872,,,
11:17:10.138,3.5,61,1141.2,0.0,0.028039,,,
11:17:10.166,3.5,61,1125.6,0.0,0.02843,,,
11:17:10.196,3.5,61,1093.0,0.0,0.029276,,,
11:17:10.225,3.5,61,1076.1,0.0,0.029737,,,
11:17:10.254,3.5,61,1126.3,0.0,0.028413,,,
11:17:10.282,3.5,61,1119.6,0.0,0.028581,,,
