ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
01:19:20.103,,,,,True,32,
01:19:20.197,5.3,26,1179.7,0.230366,,,
01:19:20.237,5.3,26,788.8,0.04057,,,
01:19:20.276,5.3,26,809.7,0.039521,,,
01:19:20.314,5.3,26,836.8,0.038241,,,
01:19:20.352,5.3,26,841.8,0.038016,,,
01:19:20.391,5.3,74,835.6,0.038296,,,
01:19:20.431,5.3,74,795.6,0.040224,,,
01:19:20.469,5.3,74,849.3,0.037678,,,
01:19:20.507,10.6,74,838.7,0.038152,,,
01:19:20.545,10.6,74,842.4,0.037985,,,
01:19:20.583,10.6,75,833.0,0.038417,,,
01:19:20.621,10.6,75,839.1,0.038135,,,
01:19:20.659,10.6,75,845.5,0.037847,,,
01:19:20.697,10.6,75,847.6,0.037753,,,
01:19:20.735,10.6,75,833.9,0.038373,,,
01:19:20.774,10.6,76,838.0,0.038187,,,
01:19:20.812,10.6,76,836.6,0.038251,,,
01:19:20.850,10.6,76,839.8,0.038104,,,
01:19:20.888,10.6,76,837.9,0.038189,,,
01:19:20.927,10.6,76,832.6,0.038432,,,
01:19:20.967,10.6,74,840.6,0.03807,,,
01:19:21.005,10.6,74,798.0,0.040102,,,
01:19:21.043,10.6,74,837.5,0.038208,,,
01:19:21.081,10.6,74,844.3,0.037899,,,
01:19:21.119,15.9,74,835.9,0.038283,,,
01:19:21.157,15.9,74,848.8,0.037698,,,
01:19:21.195,15.9,72,834.3,0.038354,,,
01:19:21.234,15.9,72,824.3,0.03882,,,
01:19:21.273,15.9,72,810.8,0.039465,,,
01:19:21.312,15.9,72,837.6,0.038203,,,
01:19:21.350,15.9,72,841.1,0.038045,,,
01:19:21.388,15.9,75,845.6,0.037841,,,
01:19:21.426,15.9,75,836.6,0.038252,,,
01:19:21.464,15.9,75,838.3,0.038174,,,
01:19:21.502,15.9,75,834.4,0.038352,,,
01:19:21.540,15.9,75,843.2,0.037949,,,
01:19:21.578,15.9,76,848.5,0.037714,,,
01:19:21.615,15.9,76,851.4,0.037585,,,
01:19:21.654,15.9,76,841.7,0.038017,,,
01:19:21.691,15.9,76,842.9,0.037965,,,
01:19:21.818,21.2,62,254.2,0.125902,,,
01:19:21.856,21.2,62,834.3,0.038355,,,
01:19:21.894,21.2,62,839.7,0.038107,,,
01:19:21.932,21.2,62,844.0,0.037916,,,
01:19:21.970,21.2,56,843.3,0.037948,,,
01:19:22.008,21.2,56,837.1,0.038229,,,
01:19:22.047,21.2,56,833.3,0.038404,,,
01:19:22.085,21.2,56,838.6,0.03816,,,
01:19:22.124,21.2,56,826.9,0.038697,,,
01:19:22.162,21.2,56,833.9,0.038375,,,
01:19:22.201,20.5,73,822.9,0.038888,,,
01:19:22.204,,,,,True,1,
01:19:22.235,20.7,73,260.5,2.267678,,,
01:19:22.272,20.7,73,871.4,0.071271,,,
01:19:22.310,20.7,73,845.4,0.037852,,,
01:19:22.348,20.7,73,847.4,0.037761,,,
01:19:22.386,20.7,76,833.6,0.038387,,,
01:19:22.425,20.7,76,833.7,0.038384,,,
01:19:22.463,25.8,76,825.9,0.038745,,,
01:19:22.501,25.8,76,838.0,0.038185,,,
01:19:22.539,26.0,76,844.0,0.037913,,,
01:19:22.577,26.0,76,843.6,0.037934,,,
01:19:22.615,26.0,76,844.0,0.037916,,,
01:19:22.653,26.0,76,841.4,0.038034,,,
01:19:22.691,26.0,76,836.4,0.03826,,,
01:19:22.729,26.0,76,840.0,0.038094,,,
