ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
15:31:38.922,,,,,,True,16,
15:31:39.206,0.9,13,346.0,0.408872,0.0,,,
15:31:39.279,0.9,13,1081.7,0.0,0.073289,,,
15:31:39.340,0.9,13,1271.1,0.0,0.062255,,,
15:31:39.408,0.9,33,974.1,0.0,0.06723,,,
15:31:39.468,0.9,33,1002.4,0.0,0.060271,,,
15:31:39.536,0.9,33,695.3,0.0,0.067444,,,
15:31:39.600,0.9,41,1006.4,0.0,0.06479,,,
15:31:39.658,0.9,41,1043.2,0.0,0.057103,,,
15:31:39.715,1.6,41,1102.5,0.0,0.057875,,,
15:31:39.800,1.8,44,1146.3,0.0,0.083801,,,
15:31:39.854,1.8,44,1202.7,0.0,0.055057,,,
15:31:39.909,1.8,44,1053.4,0.0,0.055361,,,
15:31:39.976,1.8,43,1072.7,0.0,0.066171,,,
15:31:40.037,1.8,43,1262.7,0.0,0.061555,,,
15:31:40.103,1.8,43,941.0,0.0,0.065967,,,
15:31:40.168,1.8,41,910.6,0.0,0.065327,,,
15:31:40.239,1.9,41,889.1,0.0,0.06911,,,
15:31:40.300,1.9,41,1275.1,0.0,0.061332,,,
15:31:40.362,1.9,43,1072.1,0.0,0.061884,,,
15:31:40.420,1.9,43,1171.1,0.0,0.058528,,,
15:31:40.486,1.9,43,903.1,0.0,0.066462,,,
15:31:40.549,1.9,43,971.7,0.0,0.06269,,,
15:31:40.705,1.9,41,4438.7,0.0,0.156863,,,
15:31:40.780,1.8,20,1085.7,0.0,0.074162,,,
15:31:40.866,2.3,20,1015.0,0.0,0.086735,,,
15:31:40.869,,,,,,True,1,
15:31:40.945,2.7,20,283.4,2.147244,0.0,,,
15:31:41.016,2.7,34,893.3,0.0,0.149532,,,
15:31:41.086,2.7,34,914.7,0.0,0.069694,,,
15:31:41.154,2.7,34,974.5,0.0,0.067398,,,
15:31:41.213,2.7,39,1062.3,0.0,0.059865,,,
15:31:41.273,2.7,39,1092.2,0.0,0.06002,,,
15:31:41.336,2.7,39,1076.7,0.0,0.062662,,,
15:31:41.391,2.7,44,1166.8,0.0,0.05553,,,
15:31:41.452,2.8,44,1102.5,0.0,0.061136,,,
15:31:41.510,2.8,44,1105.6,0.0,0.057768,,,
15:31:41.583,2.8,43,512.1,0.0,0.072628,,,
15:31:41.640,2.7,43,1222.1,0.0,0.057752,,,
15:31:41.641,,,,,,True,1,
15:31:41.724,2.7,43,279.0,2.926071,0.0,,,
15:31:41.791,2.7,39,931.8,0.0,0.150701,,,
15:31:41.859,2.7,39,1166.7,0.0,0.067267,,,
15:31:41.930,3.0,39,880.4,0.0,0.071269,,,
15:31:41.997,3.4,41,905.0,0.0,0.066616,,,
15:31:42.058,3.6,41,976.3,0.0,0.061682,,,
15:31:42.123,3.6,41,920.1,0.0,0.06457,,,
15:31:42.189,3.6,41,1024.2,0.0,0.067008,,,
15:31:42.251,3.6,41,1170.5,0.0,0.061976,,,
