ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
10:46:00.898,,,,,True,16,
10:46:00.943,0.6,0,776.4,0.17484,,,
10:46:00.967,0.6,0,664.9,0.024063,,,
10:46:00.992,0.6,0,644.1,0.024841,,,
10:46:01.016,0.6,0,668.0,0.023954,,,
10:46:01.040,0.6,45,655.9,0.024394,,,
10:46:01.064,0.6,45,674.8,0.023712,,,
10:46:01.087,0.6,45,684.7,0.023367,,,
10:46:01.111,0.6,45,667.1,0.023983,,,
10:46:01.141,1.2,45,542.8,0.029477,,,
10:46:01.163,1.2,45,700.2,0.022851,,,
10:46:01.186,1.2,45,705.3,0.022687,,,
10:46:01.208,1.2,45,714.7,0.022388,,,
10:46:01.236,1.1,68,666.6,0.024002,,,
10:46:01.238,,,,,True,1,
10:46:01.271,1.1,68,231.8,0.502801,,,
10:46:01.295,1.1,68,681.3,0.062305,,,
10:46:01.318,1.1,68,696.7,0.022966,,,
10:46:01.340,1.1,68,713.9,0.022411,,,
10:46:01.363,1.1,68,687.1,0.023286,,,
10:46:01.386,1.1,68,703.0,0.022758,,,
10:46:01.499,1.1,62,141.4,0.113115,,,
10:46:01.524,1.1,62,657.0,0.024354,,,
10:46:01.547,1.2,62,690.5,0.023173,,,
10:46:01.569,1.2,62,707.8,0.022604,,,
10:46:01.593,1.1,62,694.8,0.023028,,,
10:46:01.595,,,,,True,1,
10:46:01.630,1.1,62,237.2,0.861897,,,
10:46:01.655,1.1,47,663.7,0.062051,,,
10:46:01.677,1.6,47,694.4,0.023041,,,
10:46:01.701,1.6,47,681.3,0.023485,,,
10:46:01.725,1.6,47,676.8,0.023641,,,
10:46:01.748,1.6,47,695.1,0.023019,,,
10:46:01.772,1.6,47,678.3,0.023587,,,
10:46:01.795,1.6,47,680.5,0.023514,,,
10:46:01.819,1.7,47,670.1,0.023877,,,
10:46:01.842,1.7,68,671.6,0.023822,,,
10:46:01.865,1.7,68,701.2,0.022819,,,
10:46:01.889,1.7,68,688.4,0.023244,,,
10:46:01.912,1.7,68,695.8,0.022994,,,
10:46:01.937,1.7,68,638.4,0.025063,,,
10:46:01.961,1.7,68,648.7,0.024665,,,
10:46:01.983,1.7,68,723.6,0.022111,,,
10:46:02.005,1.7,68,742.5,0.02155,,,
10:46:02.027,1.7,68,713.3,0.022432,,,
10:46:02.053,2.2,69,623.8,0.025649,,,
10:46:02.077,2.2,69,678.2,0.023591,,,
10:46:02.101,2.2,69,668.3,0.023941,,,
