ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
12:27:41.393,,,,,,True,256,
12:27:41.714,9.4,100,4200.5,0.536146,0.0,,,
12:27:41.801,9.4,100,2962.8,0.0,0.086405,,,
12:27:41.884,9.4,45,3068.2,0.0,0.083436,,,
12:27:41.968,9.4,45,3028.2,0.0,0.084539,,,
12:27:42.054,9.4,45,3000.6,0.0,0.085317,,,
12:27:42.136,9.4,50,3122.9,0.0,0.081975,,,
12:27:42.218,9.4,50,3126.9,0.0,0.081869,,,
12:27:42.302,9.4,61,3013.0,0.0,0.084964,,,
12:27:42.477,18.9,61,1452.1,0.0,0.1763,,,
12:27:42.560,18.9,23,3157.4,0.0,0.081079,,,
12:27:42.645,18.9,23,2997.1,0.0,0.085415,,,
12:27:42.734,18.9,52,2890.2,0.0,0.088574,,,
12:27:42.824,18.9,52,2868.6,0.0,0.089243,,,
12:27:42.904,18.9,53,3134.6,0.0,0.081669,,,
12:27:42.986,18.9,53,3145.9,0.0,0.081377,,,
12:27:43.073,18.9,53,2953.8,0.0,0.086667,,,
12:27:43.161,18.8,52,2895.9,0.0,0.088401,,,
12:27:43.166,,,,,,True,1,
12:27:43.201,18.8,52,214.9,2.016368,0.0,,,
12:27:43.293,18.8,57,2829.9,0.0,0.132338,,,
12:27:43.383,18.8,57,2889.3,0.0,0.088602,,,
12:27:43.470,18.8,57,2899.6,0.0,0.088287,,,
12:27:43.554,18.8,44,3020.6,0.0,0.084752,,,
12:27:43.559,,,,,,True,1,
12:27:43.592,18.8,44,226.9,2.408111,0.0,,,
12:27:43.678,18.8,44,3073.7,0.0,0.122954,,,
12:27:43.859,18.8,58,1418.7,0.0,0.180447,,,
12:27:43.945,18.7,23,2956.0,0.0,0.086605,,,
12:27:43.950,,,,,,True,2,
12:27:43.989,18.7,23,392.6,2.804276,0.0,,,
12:27:44.076,28.1,23,3042.5,0.0,0.129991,,,
12:27:44.163,27.9,59,2908.5,0.0,0.088018,,,
12:27:44.169,,,,,,True,1,
12:27:44.206,28.0,59,200.8,3.021205,0.0,,,
12:27:44.293,28.0,60,2981.3,0.0,0.130685,,,
12:27:44.383,28.0,60,2891.1,0.0,0.088546,,,
12:27:44.472,28.0,60,2866.4,0.0,0.08931,,,
12:27:44.559,28.0,46,2931.2,0.0,0.087337,,,
12:27:44.646,27.9,46,2967.2,0.0,0.086276,,,
12:27:44.650,,,,,,True,1,
12:27:44.686,28.0,58,210.5,3.50127,0.0,,,
12:27:44.773,27.8,58,3012.2,0.0,0.127742,,,
12:27:44.778,,,,,,True,2,
12:27:44.815,27.9,58,408.1,3.630342,0.0,,,
12:27:44.904,27.9,63,2958.5,0.0,0.130637,,,
12:27:44.996,27.9,63,2783.9,0.0,0.091957,,,
12:27:45.086,27.9,46,2847.0,0.0,0.089918,,,
12:27:45.269,27.8,46,1393.9,0.0,0.183653,,,
12:27:45.274,,,,,,True,1,
12:27:45.310,27.9,23,207.6,4.125705,0.0,,,
12:27:45.396,27.8,23,3054.8,0.0,0.12716,,,
12:27:45.401,,,,,,True,1,
12:27:45.436,27.8,23,212.2,4.251895,0.0,,,
12:27:45.521,27.8,66,3139.2,0.0,0.123965,,,
12:27:45.607,27.8,66,2942.0,0.0,0.087016,,,
12:27:45.694,27.9,54,2963.6,0.0,0.086382,,,
12:27:45.783,37.0,54,2883.8,0.0,0.08877,,,
12:27:45.872,37.0,54,2859.9,0.0,0.089514,,,
12:27:45.960,36.7,46,2945.6,0.0,0.086909,,,
12:27:45.964,,,,,,True,2,
12:27:46.001,36.8,46,408.9,4.816034,0.0,,,
12:27:46.090,36.7,61,2937.2,0.0,0.131178,,,
12:27:46.095,,,,,,True,1,
12:27:46.131,36.7,61,208.2,4.946334,0.0,,,
12:27:46.220,36.6,61,2962.5,0.0,0.129642,,,
12:27:46.225,,,,,,True,1,
12:27:46.263,36.7,61,200.5,5.077602,0.0,,,
12:27:46.352,36.7,52,2925.8,0.0,0.132377,,,
12:27:46.440,36.7,52,2925.4,0.0,0.087508,,,
12:27:46.529,36.7,55,2853.0,0.0,0.089731,,,
12:27:46.717,36.7,36,1368.8,0.0,0.187028,,,
12:27:46.805,36.8,36,2905.2,0.0,0.088117,,,
12:27:46.897,36.7,46,2772.2,0.0,0.092345,,,
12:27:46.902,,,,,,True,1,
12:27:46.939,36.7,46,202.1,5.754344,0.0,,,
12:27:47.027,36.8,46,2985.2,0.0,0.130296,,,
12:27:47.116,36.8,54,2868.4,0.0,0.089249,,,
12:27:47.205,36.7,54,2892.7,0.0,0.088497,,,
12:27:47.210,,,,,,True,1,
12:27:47.246,36.7,54,206.4,6.061427,0.0,,,
12:27:47.334,36.3,52,3006.1,0.0,0.128766,,,
12:27:47.338,,,,,,True,3,
12:27:47.375,36.4,52,623.8,6.189842,0.0,,,
12:27:47.462,36.5,52,3020.2,0.0,0.128043,,,
12:27:47.555,45.3,53,2757.2,0.0,0.092849,,,
12:27:47.641,45.3,53,2951.2,0.0,0.086746,,,
12:27:47.730,45.3,55,2877.3,0.0,0.088974,,,
