ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
12:23:44.674,,,,,True,256,
12:23:44.997,9.4,100,4248.8,0.532004,,,
12:23:45.082,9.4,100,2966.2,0.086304,,,
12:23:45.167,9.4,49,3046.1,0.084042,,,
12:23:45.252,9.4,49,2980.6,0.085889,,,
12:23:45.337,9.4,49,3031.1,0.084457,,,
12:23:45.421,9.4,45,3032.2,0.084427,,,
12:23:45.507,9.4,45,2982.7,0.085827,,,
12:23:45.592,9.4,60,2998.5,0.085376,,,
12:23:45.769,18.9,29,1435.5,0.178335,,,
12:23:45.854,18.9,29,3074.8,0.083257,,,
12:23:45.940,18.9,29,2965.6,0.086323,,,
12:23:46.029,18.9,45,2886.5,0.08869,,,
12:23:46.117,18.9,45,2913.7,0.087859,,,
12:23:46.204,18.9,54,2931.1,0.08734,,,
12:23:46.289,18.9,54,3013.2,0.084961,,,
12:23:46.375,18.9,58,2991.8,0.085567,,,
12:23:46.461,18.8,58,2948.8,0.086815,,,
12:23:46.466,,,,,True,1,
12:23:46.502,18.8,58,210.9,2.032496,,,
12:23:46.588,18.8,54,3041.5,0.126843,,,
12:23:46.672,18.8,54,3068.6,0.083425,,,
12:23:46.758,18.8,50,2958.4,0.086532,,,
12:23:46.844,18.8,50,2976.2,0.086015,,,
12:23:46.848,,,,,True,1,
12:23:46.884,18.8,50,214.8,2.414513,,,
12:23:46.970,18.8,59,3045.1,0.125975,,,
12:23:47.151,18.8,59,1417.3,0.180624,,,
12:23:47.238,18.7,22,2963.3,0.086391,,,
12:23:47.242,,,,,True,2,
12:23:47.279,18.7,22,412.6,2.809196,,,
12:23:47.365,28.1,60,3040.7,0.127814,,,
12:23:47.454,27.9,60,2894.1,0.088456,,,
12:23:47.459,,,,,True,1,
12:23:47.496,28.0,60,203.5,3.026027,,,
12:23:47.584,28.0,58,2959.0,0.130749,,,
12:23:47.678,28.0,58,2732.1,0.093702,,,
12:23:47.767,28.0,51,2853.9,0.089701,,,
12:23:47.855,28.0,51,2913.6,0.087863,,,
12:23:47.943,27.9,51,2924.7,0.087531,,,
12:23:47.948,,,,,True,1,
12:23:47.986,28.0,48,196.6,3.517092,,,
12:23:48.075,27.8,48,2979.7,0.131693,,,
12:23:48.079,,,,,True,2,
12:23:48.106,27.9,48,519.4,3.637641,,,
12:23:48.187,27.9,62,3283.9,0.112614,,,
12:23:48.276,27.9,62,2889.5,0.088597,,,
12:23:48.364,27.9,50,2913.8,0.087857,,,
12:23:48.550,27.8,50,1375.2,0.186156,,,
12:23:48.554,,,,,True,1,
12:23:48.590,27.9,23,210.5,4.120914,,,
12:23:48.677,27.8,23,3040.9,0.126941,,,
12:23:48.683,,,,,True,1,
12:23:48.719,27.8,23,199.8,4.250121,,,
12:23:48.809,27.8,60,2932.4,0.132348,,,
12:23:48.895,27.8,60,2980.7,0.085886,,,
12:23:48.981,27.9,59,2983.2,0.085814,,,
12:23:49.066,37.0,59,3002.6,0.085261,,,
12:23:49.158,37.0,47,2807.6,0.091182,,,
12:23:49.248,36.7,47,2826.8,0.09056,,,
12:23:49.253,,,,,True,2,
12:23:49.280,36.8,47,516.3,4.810962,,,
12:23:49.360,36.7,52,3297.0,0.112512,,,
12:23:49.364,,,,,True,1,
12:23:49.391,36.7,52,268.2,4.922077,,,
12:23:49.472,36.6,52,3249.5,0.112335,,,
12:23:49.477,,,,,True,1,
12:23:49.511,36.7,52,220.3,5.041684,,,
12:23:49.597,36.7,52,3082.1,0.123913,,,
12:23:49.685,36.7,52,2880.5,0.088874,,,
12:23:49.775,36.7,55,2854.9,0.089672,,,
12:23:49.958,36.7,23,1400.7,0.182768,,,
12:23:50.045,36.8,23,2948.0,0.086838,,,
12:23:50.134,36.7,23,2878.8,0.088925,,,
12:23:50.138,,,,,True,1,
12:23:50.176,36.7,51,203.8,5.705965,,,
12:23:50.266,36.8,51,2898.4,0.132494,,,
12:23:50.357,36.8,56,2879.8,0.088894,,,
12:23:50.446,36.7,56,2828.4,0.090511,,,
12:23:50.450,,,,,True,1,
12:23:50.487,36.7,56,206.5,6.017261,,,
12:23:50.576,36.3,61,2963.1,0.129988,,,
12:23:50.581,,,,,True,3,
12:23:50.610,36.4,61,732.4,6.1405,,,
12:23:50.698,36.5,61,3002.3,0.122135,,,
12:23:50.789,45.3,49,2790.2,0.09175,,,
12:23:50.878,45.3,49,2909.5,0.087987,,,
12:23:50.968,45.3,52,2822.3,0.090705,,,
12:23:51.056,45.2,52,2896.6,0.088379,,,
12:23:51.061,,,,,True,1,
12:23:51.096,45.2,52,215.6,6.626266,,,
12:23:51.185,45.3,57,2952.0,0.128471,,,
12:23:51.371,45.1,28,1363.3,0.18778,,,
12:23:51.374,,,,,True,1,
12:23:51.410,45.2,28,227.0,6.940382,,,
12:23:51.496,45.3,28,3077.1,0.122835,,,
12:23:51.585,45.3,57,2871.7,0.089145,,,
12:23:51.676,45.3,57,2813.0,0.091005,,,
12:23:51.767,45.0,50,2796.8,0.091534,,,
12:23:51.773,,,,,True,2,
12:23:51.810,45.1,50,398.9,7.340354,,,
12:23:51.904,45.2,50,2784.0,0.13708,,,
12:23:51.996,44.9,52,2783.7,0.091963,,,
12:23:52.001,,,,,True,2,
12:23:52.036,45.0,52,431.6,7.565928,,,
12:23:52.125,44.9,52,2944.2,0.128658,,,
12:23:52.129,,,,,True,1,
12:23:52.164,44.9,57,219.1,7.693906,,,
12:23:52.253,44.7,57,2974.2,0.127147,,,
12:23:52.257,,,,,True,1,
12:23:52.294,44.8,57,206.7,7.8235,,,
12:23:52.383,44.6,63,2917.8,0.131281,,,
12:23:52.388,,,,,True,1,
12:23:52.415,44.7,63,264.5,7.945236,,,
12:23:52.502,44.6,63,3016.8,0.118882,,,
12:23:52.507,,,,,True,1,
12:23:52.544,44.6,63,202.6,8.074492,,,
12:23:52.635,53.0,49,2922.2,0.132025,,,
12:23:52.725,52.9,49,2821.7,0.090725,,,
12:23:52.730,,,,,True,1,
12:23:52.767,52.9,55,202.6,8.297218,,,
12:23:52.858,53.0,55,2904.8,0.132551,,,
12:23:53.049,53.1,29,1338.4,0.191268,,,
12:23:53.139,53.2,29,2834.3,0.090321,,,
12:23:53.232,53.3,46,2772.4,0.092338,,,
12:23:53.321,53.4,46,2847.8,0.089895,,,
12:23:53.412,53.5,54,2847.2,0.089912,,,
12:23:53.503,53.5,54,2786.2,0.09188,,,
12:23:53.594,53.6,55,2820.4,0.090766,,,
12:23:53.687,53.6,55,2744.1,0.093291,,,
12:23:53.777,53.7,54,2859.6,0.089522,,,
12:23:53.867,53.7,54,2845.5,0.089967,,,
12:23:53.957,53.8,48,2850.7,0.089803,,,
12:23:54.050,53.4,48,2755.3,0.092911,,,
12:23:54.054,,,,,True,2,
12:23:54.092,53.4,48,407.0,9.621416,,,
12:23:54.182,53.5,60,2895.3,0.132644,,,
12:23:54.379,61.6,26,1299.8,0.196958,,,
12:23:54.384,,,,,True,1,
12:23:54.422,61.6,26,199.2,9.951926,,,
12:23:54.514,61.7,26,2852.3,0.13494,,,
12:23:54.605,61.7,51,2821.1,0.090746,,,
12:23:54.695,61.8,51,2844.2,0.090008,,,
12:23:54.700,,,,,True,1,
12:23:54.737,61.9,51,202.9,10.26677,,,
12:23:54.831,62.0,45,2793.4,0.136005,,,
12:23:54.919,62.0,45,2902.4,0.088202,,,
12:23:55.010,62.2,55,2823.7,0.090661,,,
12:23:55.100,62.3,55,2845.2,0.089975,,,
12:23:55.191,62.4,57,2809.6,0.091116,,,
12:23:55.281,62.2,57,2848.4,0.089875,,,
12:23:55.285,,,,,True,1,
12:23:55.322,62.2,57,205.2,10.852088,,,
12:23:55.414,62.3,51,2864.1,0.133253,,,
12:23:55.503,62.4,51,2869.3,0.08922,,,
12:23:55.595,62.4,57,2811.9,0.091041,,,
12:23:55.750,62.4,57,1632.0,0.156864,,,
12:23:55.836,62.5,32,3024.0,0.084656,,,
12:23:55.928,62.3,32,2768.7,0.092461,,,
12:23:55.933,,,,,True,1,
12:23:55.969,62.3,55,207.5,11.499052,,,
12:23:56.061,70.5,55,2855.2,0.133031,,,
12:23:56.151,70.7,55,2861.3,0.08947,,,
12:23:56.241,70.7,56,2818.9,0.090815,,,
12:23:56.334,70.8,56,2763.6,0.092633,,,
12:23:56.425,70.9,48,2824.0,0.090651,,,
12:23:56.514,70.7,48,2865.5,0.08934,,,
12:23:56.519,,,,,True,1,
12:23:56.555,70.7,63,206.2,12.085195,,,
12:23:56.648,70.8,63,2839.2,0.133804,,,
12:23:56.652,,,,,True,1,
12:23:56.680,70.9,63,259.7,12.209991,,,
12:23:56.761,70.1,57,3276.5,0.112791,,,
12:23:56.766,,,,,True,3,
12:23:56.800,70.3,57,645.7,12.329918,,,
12:23:56.891,70.3,57,2906.3,0.129901,,,
12:23:56.981,70.4,60,2820.4,0.090768,,,
12:23:57.183,70.4,29,1272.5,0.201187,,,
12:23:57.275,70.5,29,2775.7,0.092229,,,
12:23:57.364,70.5,48,2866.0,0.089322,,,
12:23:57.455,70.6,48,2833.2,0.090357,,,
12:23:57.546,70.7,48,2793.8,0.091631,,,
12:23:57.636,70.4,49,2849.3,0.089846,,,
12:23:57.641,,,,,True,2,
12:23:57.677,70.5,49,414.4,13.206704,,,
12:23:57.777,78.5,67,2626.8,0.140896,,,
12:23:57.878,78.6,67,2532.8,0.101075,,,
12:23:57.976,78.7,56,2588.5,0.0989,,,
12:23:58.076,78.8,56,2572.0,0.099534,,,
12:23:58.175,78.5,56,2586.6,0.098973,,,
12:23:58.180,,,,,True,1,
12:23:58.214,78.6,56,219.7,13.743562,,,
12:23:58.313,78.7,56,2663.9,0.137071,,,
12:23:58.412,78.7,53,2566.5,0.099748,,,
12:23:58.417,,,,,True,1,
12:23:58.454,78.7,53,203.4,13.983635,,,
12:23:58.556,78.9,60,2582.6,0.143373,,,
12:23:58.657,79.0,60,2509.7,0.102004,,,
12:23:58.757,79.0,55,2569.4,0.099633,,,
12:23:58.963,79.0,28,1237.9,0.206798,,,
12:23:59.062,79.1,28,2607.2,0.098188,,,
12:23:59.165,78.8,56,2482.9,0.103106,,,
12:23:59.170,,,,,True,1,
12:23:59.207,78.9,56,202.9,14.736823,,,
12:23:59.305,78.6,56,2672.9,0.140137,,,
12:23:59.309,,,,,True,1,
12:23:59.344,78.7,56,220.6,14.873379,,,
12:23:59.443,78.4,56,2644.4,0.13761,,,
12:23:59.448,,,,,True,1,
12:23:59.484,78.5,56,205.0,15.014071,,,
12:23:59.584,78.3,66,2627.7,0.141335,,,
12:23:59.590,,,,,True,1,
12:23:59.626,78.4,66,203.1,15.155792,,,
12:23:59.726,86.2,66,2631.0,0.141622,,,
12:23:59.824,86.3,49,2588.4,0.098902,,,
12:23:59.923,86.2,49,2587.9,0.098922,,,
12:23:59.928,,,,,True,1,
12:23:59.962,86.3,61,219.2,15.491948,,,
12:24:00.062,86.4,61,2630.3,0.138386,,,
12:24:00.161,86.1,61,2593.3,0.098715,,,
12:24:00.166,,,,,True,1,
12:24:00.207,86.2,61,184.4,15.736773,,,
12:24:00.306,86.3,61,2645.9,0.145561,,,
12:24:00.405,86.1,57,2606.9,0.098202,,,
