ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
11:23:24.789,,,,,True,32,
11:23:24.848,1.2,0,999.7,0.27479,,,
11:23:24.878,1.2,0,1050.1,0.030474,,,
11:23:24.907,1.2,0,1093.5,0.029263,,,
11:23:24.938,1.2,40,1016.6,0.031478,,,
11:23:24.962,1.2,40,1312.6,0.02438,,,
11:23:24.986,1.2,40,1355.4,0.023609,,,
11:23:25.012,1.2,40,1232.2,0.02597,,,
11:23:25.040,1.2,40,1163.3,0.027508,,,
11:23:25.068,2.3,40,1146.1,0.027921,,,
11:23:25.095,2.3,40,1169.1,0.02737,,,
11:23:25.123,2.3,66,1136.7,0.028152,,,
11:23:25.150,2.3,66,1188.7,0.026919,,,
11:23:25.177,2.3,66,1194.2,0.026797,,,
11:23:25.205,2.3,66,1147.7,0.027882,,,
11:23:25.232,2.3,66,1177.2,0.027183,,,
11:23:25.259,2.3,66,1179.4,0.027131,,,
11:23:25.287,2.3,66,1168.9,0.027376,,,
11:23:25.317,2.3,63,1169.3,0.027366,,,
11:23:25.344,2.3,63,1055.3,0.030322,,,
11:23:25.371,2.3,63,1196.4,0.026746,,,
11:23:25.399,2.3,63,1123.9,0.028471,,,
11:23:25.428,2.3,63,1157.1,0.027655,,,
11:23:25.455,2.3,63,1157.6,0.027642,,,
11:23:25.482,2.3,63,1179.2,0.027136,,,
11:23:25.510,3.5,63,1150.8,0.027807,,,
11:23:25.537,3.5,59,1154.7,0.027713,,,
11:23:25.565,3.5,59,1174.8,0.027239,,,
11:23:25.592,3.5,59,1190.4,0.026881,,,
11:23:25.619,3.5,59,1163.9,0.027495,,,
11:23:25.646,3.5,59,1175.4,0.027224,,,
11:23:25.673,3.5,59,1192.5,0.026834,,,
11:23:25.701,3.5,59,1132.9,0.028245,,,
11:23:25.729,3.5,61,1145.9,0.027926,,,
11:23:25.757,3.5,61,1173.9,0.02726,,,
11:23:25.784,3.5,61,1154.1,0.027727,,,
11:23:25.812,3.5,61,1185.6,0.026991,,,
11:23:25.838,3.5,61,1183.1,0.027047,,,
11:23:25.865,3.5,61,1188.7,0.026919,,,
11:23:25.893,3.5,61,1160.1,0.027584,,,
11:23:25.920,3.5,63,1170.7,0.027334,,,
11:23:25.948,4.7,63,1151.9,0.027779,,,
11:23:25.975,4.7,63,1177.5,0.027177,,,
11:23:26.005,4.7,63,1077.9,0.029687,,,
