ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
00:18:33.096,,,,,True,16,
00:18:33.154,2.6,13,755.2,0.185716,,,
00:18:33.190,2.6,13,428.4,0.037349,,,
00:18:33.225,2.6,13,457.5,0.034976,,,
00:18:33.260,2.6,13,465.1,0.034402,,,
00:18:33.294,2.6,13,467.7,0.034209,,,
00:18:33.328,2.6,13,463.7,0.034507,,,
00:18:33.362,2.6,78,468.6,0.034142,,,
00:18:33.396,2.6,78,479.3,0.033382,,,
00:18:33.428,5.3,78,492.2,0.032505,,,
00:18:33.459,5.3,78,517.5,0.030918,,,
00:18:33.490,5.3,78,517.0,0.030949,,,
00:18:33.521,5.3,78,516.3,0.030988,,,
00:18:33.552,5.0,87,518.8,0.030838,,,
00:18:33.553,,,,,True,1,
00:18:33.582,5.1,87,296.1,0.614875,,,
00:18:33.613,5.1,87,519.2,0.061214,,,
00:18:33.645,5.1,87,500.1,0.031996,,,
00:18:33.677,5.1,87,505.2,0.03167,,,
00:18:33.708,5.1,87,501.5,0.031906,,,
00:18:33.739,5.1,88,517.3,0.030929,,,
00:18:33.770,5.1,88,517.0,0.030949,,,
00:18:33.802,5.1,88,501.1,0.031931,,,
00:18:33.833,5.3,88,520.5,0.030741,,,
00:18:33.864,5.3,88,512.1,0.031247,,,
00:18:33.895,5.0,88,520.1,0.030761,,,
00:18:33.896,,,,,True,1,
00:18:33.925,5.1,88,301.3,0.957679,,,
00:18:33.955,5.1,88,522.7,0.060481,,,
00:18:33.987,7.5,88,504.8,0.031695,,,
00:18:34.018,7.5,88,514.8,0.031078,,,
00:18:34.049,7.5,88,514.1,0.031123,,,
00:18:34.080,7.5,88,517.8,0.030898,,,
00:18:34.111,7.5,88,519.2,0.030818,,,
00:18:34.142,7.5,90,511.0,0.031309,,,
00:18:34.174,7.6,90,513.0,0.03119,,,
00:18:34.206,7.6,90,497.6,0.032156,,,
00:18:34.237,7.6,90,511.8,0.031261,,,
00:18:34.269,7.6,90,507.5,0.03153,,,
00:18:34.300,7.6,90,509.7,0.031393,,,
00:18:34.331,7.6,90,516.6,0.030972,,,
00:18:34.364,7.8,88,472.3,0.033878,,,
00:18:34.396,7.8,88,520.1,0.030764,,,
00:18:34.427,7.8,88,506.8,0.031571,,,
00:18:34.458,7.8,88,518.5,0.030857,,,
00:18:34.489,10.1,88,518.0,0.030886,,,
00:18:34.519,10.1,88,518.6,0.030851,,,
00:18:34.550,10.1,88,518.0,0.030889,,,
00:18:34.582,10.1,88,513.0,0.031188,,,
00:18:34.613,10.1,88,519.5,0.030798,,,
00:18:34.644,10.1,88,508.0,0.031497,,,
00:18:34.675,10.3,88,520.0,0.030767,,,
00:18:34.706,10.3,88,508.6,0.031458,,,
00:18:34.737,10.3,90,520.2,0.030755,,,
00:18:34.768,10.3,90,510.4,0.031351,,,
00:18:34.799,10.3,90,512.9,0.031196,,,
00:18:34.830,10.3,90,518.2,0.030878,,,
00:18:34.861,10.4,90,514.9,0.031074,,,
00:18:34.892,10.4,90,520.1,0.030766,,,
00:18:34.924,10.4,90,508.7,0.031456,,,
00:18:34.955,10.4,88,519.4,0.030806,,,
00:18:34.986,12.7,88,509.8,0.031383,,,
00:18:35.017,12.7,88,518.2,0.030877,,,
00:18:35.048,12.7,88,510.7,0.031332,,,
00:18:35.079,12.7,88,518.0,0.03089,,,
00:18:35.110,12.7,88,515.2,0.031055,,,
00:18:35.141,12.7,90,513.0,0.03119,,,
00:18:35.172,12.9,90,517.8,0.030902,,,
00:18:35.204,12.9,90,506.9,0.031562,,,
00:18:35.235,12.9,90,517.6,0.03091,,,
00:18:35.266,12.9,90,507.6,0.031524,,,
00:18:35.297,12.9,90,517.2,0.030938,,,
00:18:35.329,12.9,90,510.3,0.031354,,,
00:18:35.359,13.1,88,513.1,0.031183,,,
00:18:35.391,13.1,88,516.4,0.030984,,,
00:18:35.422,13.1,88,505.4,0.031657,,,
00:18:35.453,13.1,88,517.3,0.03093,,,
00:18:35.485,15.4,88,506.9,0.031564,,,
00:18:35.516,15.4,88,514.2,0.031117,,,
00:18:35.547,15.4,89,507.1,0.031553,,,
00:18:35.578,15.4,89,516.2,0.030993,,,
00:18:35.609,15.4,89,515.3,0.031047,,,
00:18:35.640,15.4,89,512.2,0.031235,,,
