ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
22:50:57.111,,,,,True,128,
22:50:57.387,9.6,42,2801.7,0.406113,,,
22:50:57.573,9.6,84,2870.3,0.186877,,,
22:50:57.656,9.6,25,3180.4,0.082488,,,
22:50:57.835,9.6,27,955.0,0.179819,,,
22:50:57.918,9.6,27,3000.0,0.082785,,,
22:50:58.006,9.6,27,2766.0,0.08725,,,
22:50:58.089,9.6,47,3149.6,0.083498,,,
22:50:58.170,9.6,47,3141.5,0.080814,,,
22:50:58.251,19.2,52,3163.3,0.081163,,,
22:50:58.335,19.2,52,3005.1,0.083277,,,
22:50:58.422,19.2,52,2969.4,0.087749,,,
22:50:58.503,19.2,52,3157.2,0.081146,,,
22:50:58.599,19.2,52,2878.3,0.095035,,,
22:50:58.689,19.2,43,2890.8,0.090003,,,
22:50:58.771,19.2,43,3090.2,0.081706,,,
22:50:58.848,19.2,50,2266.0,0.07813,,,
22:50:58.937,19.2,50,2849.0,0.089361,,,
22:50:59.023,19.2,48,3018.5,0.084575,,,
22:50:59.197,19.2,48,847.3,0.175987,,,
22:50:59.281,19.2,22,3022.9,0.083416,,,
22:50:59.370,19.2,22,2864.8,0.088613,,,
22:50:59.455,19.2,52,2898.7,0.084611,,,
22:50:59.544,19.2,52,3083.2,0.088785,,,
22:50:59.633,19.2,50,2630.5,0.088816,,,
22:50:59.719,24.0,50,2838.5,0.086957,,,
22:50:59.814,24.0,45,2800.1,0.092958,,,
22:50:59.899,28.8,45,2849.3,0.086706,,,
22:50:59.986,28.8,45,3137.1,0.087601,,,
22:51:00.070,28.6,49,2926.9,0.08359,,,
22:51:00.074,,,,,True,1,
22:51:00.134,28.7,49,395.2,3.149106,,,
22:51:00.233,28.7,44,3409.9,0.162565,,,
22:51:00.318,28.7,44,2814.5,0.085695,,,
22:51:00.414,28.7,52,2706.7,0.093696,,,
22:51:00.604,28.7,52,1696.7,0.191734,,,
22:51:00.764,28.6,21,2996.7,0.160297,,,
22:51:00.767,,,,,True,1,
22:51:00.828,28.6,27,396.3,3.84339,,,
22:51:00.933,28.6,27,2907.7,0.168243,,,
22:51:01.022,28.6,53,2832.2,0.089072,,,
22:51:01.116,28.6,53,2591.6,0.09516,,,
22:51:01.201,28.7,53,2807.7,0.084068,,,
22:51:01.312,28.7,43,1985.6,0.110885,,,
22:51:01.399,28.6,43,2986.6,0.087802,,,
22:51:01.484,33.4,39,2010.5,0.084854,,,
22:51:01.574,38.1,39,2742.8,0.089782,,,
22:51:01.659,38.1,54,2949.5,0.084391,,,
22:51:01.747,38.1,54,2957.0,0.089162,,,
22:51:01.828,38.0,50,3165.7,0.080475,,,
22:51:01.910,38.0,50,2206.1,0.081665,,,
22:51:01.996,37.9,50,3104.3,0.086284,,,
22:51:02.171,37.9,38,827.7,0.175099,,,
22:51:02.262,37.9,32,2629.8,0.090531,,,
22:51:02.353,37.9,32,2779.1,0.090942,,,
22:51:02.438,37.8,44,2961.5,0.085242,,,
22:51:02.442,,,,,True,1,
22:51:02.501,37.8,44,439.4,5.517025,,,
22:51:02.606,37.8,44,2858.9,0.168367,,,
22:51:02.691,37.9,48,2997.8,0.084672,,,
22:51:02.779,37.9,48,3057.4,0.088544,,,
22:51:02.869,37.9,52,2856.5,0.089894,,,
22:51:02.954,37.9,52,3036.8,0.084149,,,
22:51:03.037,42.3,46,3336.9,0.084277,,,
22:51:03.040,,,,,True,1,
22:51:03.075,42.4,46,445.3,6.090645,,,
22:51:03.168,42.3,46,3589.5,0.13164,,,
22:51:03.249,42.2,52,2221.6,0.078751,,,
22:51:03.252,,,,,True,1,
22:51:03.309,46.8,52,435.7,6.324826,,,
22:51:03.413,46.8,46,2945.6,0.162152,,,
22:51:03.493,46.6,46,3015.3,0.081984,,,
22:51:03.571,46.6,46,2229.9,0.078605,,,
22:51:03.777,46.6,50,802.6,0.20583,,,
22:51:03.863,46.5,21,3074.7,0.086083,,,
22:51:03.942,46.5,21,2209.2,0.07881,,,
22:51:04.099,46.5,39,1146.5,0.157941,,,
22:51:04.183,46.6,39,3075.2,0.083483,,,
22:51:04.276,46.5,40,2896.3,0.09234,,,
22:51:04.357,46.5,40,2180.4,0.081661,,,
22:51:04.447,46.3,42,2971.3,0.089649,,,
22:51:04.451,,,,,True,1,
22:51:04.508,46.3,42,450.7,7.523507,,,
22:51:04.599,46.4,42,2527.7,0.152439,,,
22:51:04.690,46.4,46,2956.7,0.090682,,,
22:51:04.780,50.6,46,2937.8,0.089216,,,
22:51:04.784,,,,,True,1,
22:51:04.838,50.7,44,224.5,7.852915,,,
22:51:04.936,50.1,44,2982.3,0.157065,,,
22:51:04.941,,,,,True,2,
22:51:04.990,50.2,44,512.6,8.005252,,,
22:51:05.089,50.3,49,2747.8,0.152871,,,
22:51:05.180,50.3,49,2813.2,0.091154,,,
22:51:05.266,50.4,49,3002.0,0.086038,,,
22:51:05.355,54.6,49,2949.2,0.089026,,,
22:51:05.359,,,,,True,1,
22:51:05.418,54.6,41,410.0,8.433438,,,
22:51:05.614,54.4,22,1013.4,0.257691,,,
22:51:05.616,,,,,True,1,
22:51:05.702,54.5,22,440.5,8.717577,,,
22:51:05.806,54.1,22,3184.2,0.193183,,,
22:51:05.809,,,,,True,1,
22:51:05.864,54.1,45,219.7,8.87916,,,
22:51:05.962,54.2,45,2876.3,0.156199,,,
22:51:06.056,54.4,50,2665.1,0.093965,,,
22:51:06.140,54.2,50,3113.3,0.083899,,,
22:51:06.228,54.2,50,1974.8,0.087764,,,
22:51:06.321,54.3,50,2668.6,0.093281,,,
22:51:06.414,54.3,44,2741.5,0.090485,,,
22:51:06.502,54.4,44,2805.6,0.090968,,,
22:51:06.594,54.5,44,2868.9,0.091175,,,
22:51:06.683,58.9,45,2725.2,0.08921,,,
22:51:06.770,58.7,45,2918.6,0.086929,,,
22:51:06.774,,,,,True,1,
22:51:06.833,58.8,49,411.0,9.847751,,,
22:51:06.936,58.9,49,2831.5,0.166686,,,
22:51:07.027,63.2,53,2708.6,0.090397,,,
22:51:07.111,62.7,53,3175.7,0.083784,,,
22:51:07.115,,,,,True,1,
22:51:07.172,62.7,53,204.1,10.186968,,,
22:51:07.384,62.5,37,3022.2,0.273517,,,
22:51:07.467,62.3,22,2123.4,0.083119,,,
22:51:07.471,,,,,True,1,
22:51:07.527,62.1,22,439.3,10.541908,,,
22:51:07.622,62.2,52,2391.5,0.154857,,,
22:51:07.777,62.0,52,2859.5,0.155257,,,
22:51:07.781,,,,,True,1,
22:51:07.840,62.1,28,394.6,10.855524,,,
22:51:07.944,61.9,28,3041.2,0.165425,,,
22:51:08.027,62.1,50,2091.8,0.083789,,,
22:51:08.114,62.1,50,3026.4,0.087348,,,
22:51:08.202,61.9,50,3086.7,0.088313,,,
22:51:08.286,62.0,40,2078.0,0.083529,,,
22:51:08.374,61.8,40,3043.9,0.088151,,,
22:51:08.457,61.9,50,2079.6,0.082852,,,
22:51:08.549,66.3,50,2746.5,0.091738,,,
22:51:08.638,66.4,46,2817.9,0.089552,,,
22:51:08.729,66.4,46,2809.5,0.090839,,,
22:51:08.820,66.4,52,2943.6,0.091064,,,
22:51:08.824,,,,,True,1,
22:51:08.883,66.5,52,391.9,11.898221,,,
22:51:08.990,66.6,52,2736.7,0.170007,,,
22:51:09.208,70.7,44,2919.8,0.21756,,,
22:51:09.296,70.1,20,2969.4,0.088542,,,
22:51:09.300,,,,,True,2,
22:51:09.360,70.2,20,786.4,12.375368,,,
22:51:09.468,70.0,51,3023.2,0.171314,,,
22:51:09.541,70.0,51,2349.4,0.074317,,,
22:51:09.621,70.2,47,3277.4,0.079876,,,
22:51:09.695,69.9,47,3598.9,0.074805,,,
22:51:09.768,70.0,47,2431.7,0.072618,,,
22:51:09.847,70.2,56,3159.4,0.079053,,,
22:51:09.925,70.2,56,3292.2,0.07762,,,
22:51:10.006,70.4,56,2863.9,0.081704,,,
22:51:10.083,70.2,56,3441.6,0.076676,,,
22:51:10.161,74.4,56,2199.2,0.078155,,,
22:51:10.245,74.5,54,2908.1,0.083924,,,
22:51:10.334,74.7,54,2936.8,0.089192,,,
22:51:10.414,74.4,55,3198.6,0.0791,,,
22:51:10.493,74.4,55,2171.8,0.07916,,,
22:51:10.575,74.5,55,2984.7,0.082136,,,
22:51:10.662,74.6,59,2623.4,0.087356,,,
22:51:10.745,74.7,59,2948.7,0.082669,,,
22:51:10.825,74.0,57,2935.6,0.080008,,,
22:51:10.828,,,,,True,2,
22:51:10.872,78.1,57,615.7,13.886646,,,
22:51:11.114,77.8,31,2903.7,0.287897,,,
22:51:11.118,,,,,True,1,
22:51:11.234,77.7,19,492.2,14.248919,,,
22:51:11.319,77.8,19,2304.7,0.206331,,,
22:51:11.404,77.6,19,3010.1,0.085467,,,
22:51:11.408,,,,,True,1,
22:51:11.462,77.3,57,493.6,14.476624,,,
22:51:11.557,77.4,57,2030.9,0.151208,,,
22:51:11.658,77.5,51,2524.4,0.101179,,,
22:51:11.760,77.4,51,2455.0,0.102476,,,
22:51:11.764,,,,,True,1,
22:51:11.827,77.4,45,413.0,14.841149,,,
22:51:11.955,77.5,45,2618.0,0.194799,,,
22:51:12.058,80.9,51,2429.7,0.102445,,,
22:51:12.062,,,,,True,2,
22:51:12.127,81.1,51,774.0,15.140919,,,
22:51:12.243,81.3,45,2611.6,0.185673,,,
22:51:12.345,81.3,45,2489.3,0.102013,,,
22:51:12.448,81.4,51,2455.4,0.102587,,,
22:51:12.545,80.8,51,2709.9,0.097256,,,
22:51:12.549,,,,,True,1,
22:51:12.602,80.9,51,231.0,15.615767,,,
22:51:12.711,80.8,50,2534.8,0.165833,,,
22:51:12.715,,,,,True,1,
22:51:12.777,84.7,50,417.0,15.791291,,,
22:51:12.902,84.5,47,2578.0,0.191234,,,
22:51:12.906,,,,,True,1,
22:51:12.969,84.6,47,409.2,15.983067,,,
22:51:13.087,84.3,51,2659.8,0.18413,,,
22:51:13.177,84.4,51,1890.7,0.091088,,,
22:51:13.274,83.8,46,2711.1,0.097195,,,
22:51:13.482,83.8,23,692.0,0.207117,,,
22:51:13.586,83.6,23,2398.4,0.103441,,,
22:51:13.589,,,,,True,1,
22:51:13.654,83.3,43,424.7,16.667537,,,
22:51:13.754,83.5,43,2208.1,0.16934,,,
22:51:13.854,83.6,46,2541.9,0.099925,,,
22:51:13.956,83.8,46,2467.7,0.102026,,,
22:51:14.056,84.0,51,2719.3,0.099339,,,
22:51:14.157,88.0,51,2556.6,0.101225,,,
22:51:14.255,87.3,51,2629.5,0.097776,,,
22:51:14.258,,,,,True,1,
22:51:14.311,87.5,51,236.1,17.324318,,,
22:51:14.421,87.6,50,2425.0,0.166776,,,
22:51:14.527,87.3,50,2449.7,0.104857,,,
22:51:14.619,87.4,46,1833.6,0.092171,,,
22:51:14.721,87.6,46,2456.8,0.102885,,,
22:51:14.826,87.7,48,2492.8,0.103863,,,
22:51:14.932,91.3,48,2309.5,0.107297,,,
22:51:15.041,91.0,45,2451.7,0.107266,,,
22:51:15.136,91.2,45,1745.2,0.096645,,,
22:51:15.309,91.3,29,2369.4,0.172347,,,
22:51:15.414,90.9,45,2481.4,0.103867,,,
22:51:15.643,90.7,26,618.7,0.230412,,,
22:51:15.647,,,,,True,1,
22:51:15.717,90.8,26,392.2,18.730694,,,
22:51:15.837,90.9,35,2505.7,0.19353,,,
22:51:15.943,91.2,35,2325.8,0.106267,,,
22:51:16.043,90.4,50,2640.4,0.100195,,,
22:51:16.047,,,,,True,1,
22:51:16.100,90.5,50,228.5,19.113699,,,
22:51:16.209,93.9,44,2692.5,0.164145,,,
22:51:16.302,94.1,44,1807.1,0.094793,,,
22:51:16.404,94.2,44,2523.9,0.102092,,,
22:51:16.409,,,,,,,72fa06a3c4844852a1f860e30ed46a50
22:51:16.508,94.5,52,2433.0,0.10372,,,
22:51:16.609,94.3,45,2662.0,0.100991,,,
22:51:16.612,,,,,,,faf135b32033480ead7048da8b18d160
22:51:16.700,94.4,45,1818.7,0.091358,,,
22:51:16.705,,,,,,,967b5c70c3c244dfa866433b11046c91
22:51:16.804,94.4,45,2440.9,0.104049,,,
22:51:16.899,94.2,52,2820.3,0.095292,,,
22:51:16.903,,,,,,,5297e398b03b452d8bda08961a7bfbcd
22:51:16.989,94.3,52,1823.4,0.089537,,,
22:51:16.993,,,,,,,fcbecc86987a41d69e10d3f5c6a34473
22:51:17.095,94.4,47,2362.3,0.105477,,,
22:51:17.198,94.5,47,2438.5,0.103179,,,
22:51:17.300,94.2,50,2543.7,0.101078,,,
22:51:17.305,,,,,,,fc784b458e564787ae5fcd2a2e02378d
22:51:17.397,97.6,50,1617.9,0.098333,,,
22:51:17.500,97.2,46,2389.0,0.103168,,,
22:51:17.605,97.5,46,2304.7,0.104504,,,
22:51:17.710,96.7,52,2325.1,0.104943,,,
22:51:17.714,,,,,True,3,
22:51:17.714,,,,,False,6,
22:51:17.937,97.4,38,5858.1,0.639607,,,
22:51:17.939,,,,,,,97f3b2bd3f42403cbeb7412b98131e7b
22:51:17.939,,,,,,,e7b818eb4b014947890ff50a4f0998e1
22:51:17.939,,,,,,,bca62172c74f42caad6a424c7b247ffa
22:51:17.939,,,,,,,72fa06a3c4844852a1f860e30ed46a50
22:51:17.939,,,,,,,faf135b32033480ead7048da8b18d160
22:51:17.939,,,,,,,967b5c70c3c244dfa866433b11046c91
22:51:17.939,,,,,,,5297e398b03b452d8bda08961a7bfbcd
22:51:17.940,,,,,,,fcbecc86987a41d69e10d3f5c6a34473
22:51:17.940,,,,,,,fc784b458e564787ae5fcd2a2e02378d
22:51:17.940,,,,,,,b8c1fd591d0647f785286f95659c50ae
22:51:17.940,,,,,,,1de90dc1e4cf4145bdc1f1553ea87606
22:51:17.940,,,,,,,b6f9754e11e744e0a312b77953aaa66e
22:51:17.940,,,,,,,37866e2d09ce4f6799e3b058173e58b9
22:51:17.941,,,,,,,e27fd1db59574ed89e0548ea67f7adf9
22:51:17.941,,,,,,,7c5cacefe8414cb4a58fb348a27a8720
22:51:17.941,,,,,,,3ba38398fe02445d931bf39ffb798a14
22:51:17.941,,,,,,,9d7c064e01de40a3b12252a9804cc5cb
22:51:17.941,,,,,,,ac22da38fc024d3a9d275abe141eaccb
22:51:17.942,,,,,,,c5c46711364d4a8b802431307aa97ab3
22:51:17.942,,,,,,,f7b122706265463697f3f04912fb9c12
22:51:17.942,,,,,,,326ba5d27bb64b45ab9ef9cba6fed0de
22:51:17.942,,,,,,,f0e61cfbc17f4e849e60d609b0a0d618
22:51:17.942,,,,,,,e34a71d146be4fdbae70fccbb0bc1ab7
22:51:18.042,97.8,25,2152.5,0.331874,,,
22:51:18.143,97.9,25,2120.5,0.101625,,,
22:51:18.245,98.0,51,2068.8,0.101999,,,
22:51:18.347,98.1,51,2133.1,0.101243,,,
22:51:18.447,98.2,51,2142.4,0.100844,,,
22:51:18.555,97.9,51,2162.8,0.10719,,,
22:51:18.646,97.5,51,2740.3,0.091702,,,
22:51:18.731,97.6,51,1757.1,0.084139,,,
22:51:18.829,97.6,51,2142.6,0.098655,,,
22:51:18.931,97.8,51,2063.9,0.102098,,,
22:51:19.034,97.9,50,2029.6,0.102642,,,
22:51:19.139,98.1,50,1970.5,0.10446,,,
22:51:19.240,98.0,48,2282.8,0.101248,,,
22:51:19.326,99.3,48,1653.0,0.086505,,,
22:51:19.422,98.9,52,2214.0,0.096065,,,
22:51:19.425,,,,,False,1,
22:51:19.496,99.2,52,3732.3,1.7875,,,
22:51:19.675,98.8,36,2100.7,0.252417,,,
22:51:19.678,,,,,False,2,
22:51:19.760,99.3,36,5144.5,2.051611,,,
22:51:19.762,,,,,,,326ba5d27bb64b45ab9ef9cba6fed0de
22:51:19.762,,,,,,,f0e61cfbc17f4e849e60d609b0a0d618
22:51:19.762,,,,,,,e34a71d146be4fdbae70fccbb0bc1ab7
22:51:19.763,,,,,,,bfc06f320644497c9e7f897a0f9ed0fe
22:51:19.763,,,,,,,90041ab706b74e10b3ff193f16c57912
22:51:19.763,,,,,,,77a1b8ea6e0a48f7afdf718eeae40c7c
22:51:19.764,,,,,,,2f2935e62bfd4a60b20e5469bbeb4402
22:51:19.764,,,,,,,ac763ae3e2a14ec3b49ad5345194a950
22:51:19.764,,,,,,,54eba29418a2472cbdd2f765a18812b7
22:51:19.765,,,,,,,81829ab0bb6f4405bf8e924e05435a87
22:51:19.864,99.7,51,2111.9,0.189931,,,
22:51:19.970,99.6,51,1906.6,0.106446,,,
22:51:20.069,99.1,48,2016.2,0.097619,,,
22:51:20.167,99.1,48,1936.2,0.098913,,,
22:51:20.268,98.6,51,1886.4,0.100927,,,
22:51:20.368,97.7,51,2133.1,0.099247,,,
22:51:20.372,,,,,False,3,
22:51:20.482,98.8,51,5210.1,0.808246,,,
22:51:20.596,98.3,51,1905.4,0.228764,,,
22:51:20.600,,,,,False,2,
22:51:20.688,99.0,48,5868.7,1.014524,,,
22:51:20.792,99.1,48,2031.7,0.196203,,,
22:51:20.896,99.2,55,2089.5,0.103986,,,
22:51:21.126,99.3,37,559.7,0.230638,,,
22:51:21.253,99.1,25,2041.6,0.126637,,,
22:51:21.350,99.1,25,2130.2,0.0962,,,
22:51:21.445,99.2,50,2055.4,0.094384,,,
22:51:21.540,99.2,50,2044.1,0.096035,,,
22:51:21.633,99.3,53,2091.0,0.092865,,,
22:51:21.729,99.3,53,2024.6,0.095719,,,
22:51:21.731,,,,,,,77a1b8ea6e0a48f7afdf718eeae40c7c
22:51:21.732,,,,,,,2f2935e62bfd4a60b20e5469bbeb4402
22:51:21.732,,,,,,,ac763ae3e2a14ec3b49ad5345194a950
22:51:21.732,,,,,,,54eba29418a2472cbdd2f765a18812b7
22:51:21.732,,,,,,,81829ab0bb6f4405bf8e924e05435a87
22:51:21.733,,,,,,,5c1a87f108e9457aa972d53b09594c9e
22:51:21.733,,,,,,,795b4279ec0949c4b395d5fb6240a2a5
22:51:21.733,,,,,,,f72cefbc64c34c4598485174e6210367
22:51:21.820,99.4,57,1911.3,0.090877,,,
22:51:21.914,99.4,57,1931.3,0.093787,,,
22:51:22.007,99.4,53,1997.9,0.091568,,,
22:51:22.102,98.8,53,1897.5,0.097054,,,
22:51:22.105,,,,,False,1,
22:51:22.180,99.4,53,6287.0,0.45239,,,
22:51:22.268,99.4,56,2158.5,0.16669,,,
22:51:22.348,99.4,56,2263.5,0.079408,,,
22:51:22.430,99.5,60,2118.5,0.082062,,,
22:51:22.510,98.6,60,2245.8,0.08003,,,
22:51:22.512,,,,,False,1,
22:51:22.581,99.1,60,5652.9,0.853703,,,
22:51:22.667,98.9,68,2182.7,0.157218,,,
22:51:22.745,98.9,68,2259.1,0.077977,,,
22:51:22.824,98.9,61,2154.4,0.079626,,,
22:51:22.903,98.9,61,2217.0,0.078456,,,
22:51:22.981,98.9,61,2251.9,0.078006,,,
22:51:23.065,98.9,63,2219.9,0.084317,,,
22:51:23.143,98.9,63,2313.7,0.077527,,,
22:51:23.229,98.4,59,2213.7,0.086647,,,
22:51:23.232,,,,,False,1,
22:51:23.297,98.8,59,5949.7,1.569742,,,
22:51:23.298,,,,,,,5c1a87f108e9457aa972d53b09594c9e
22:51:23.298,,,,,,,795b4279ec0949c4b395d5fb6240a2a5
22:51:23.299,,,,,,,f72cefbc64c34c4598485174e6210367
22:51:23.299,,,,,,,8b444c59b9d84f79bccb3615795b00cc
22:51:23.299,,,,,,,1d555a38dd634c9fb8144598b6402499
22:51:23.379,99.3,59,2189.2,0.150037,,,
22:51:23.459,99.3,68,2188.3,0.079333,,,
22:51:23.549,99.3,68,1895.6,0.09005,,,
22:51:23.718,99.3,54,687.1,0.168405,,,
22:51:23.810,99.3,37,1817.9,0.091878,,,
22:51:23.902,99.3,37,1768.5,0.092348,,,
22:51:23.989,99.3,37,1976.3,0.086977,,,
22:51:24.079,99.3,51,1575.6,0.089301,,,
22:51:24.167,99.6,51,1955.7,0.08856,,,
22:51:24.260,99.6,61,1787.9,0.092493,,,
22:51:24.349,99.6,61,1897.8,0.089523,,,
22:51:24.440,99.6,50,1829.5,0.090642,,,
22:51:24.529,99.6,50,1858.9,0.089698,,,
22:51:24.622,99.6,59,1723.0,0.092583,,,
22:51:24.718,99.6,59,1708.4,0.095923,,,
22:51:24.973,99.6,28,1185.1,0.255668,,,
22:51:24.976,,,,,,,d6c853da69f1443fa12e1aa40f70634e
22:51:24.976,,,,,,,330d8db4fcf64566b6a5430c838fc50d
22:51:24.976,,,,,,,65bc82ae0a454d9f8723c32b68fe60ba
22:51:24.977,,,,,,,d3ccc7e2f9234df18b48060d54728a2d
22:51:24.977,,,,,,,32fecb47c5954615b1d421e450422dc6
22:51:25.067,99.0,34,1619.9,0.093512,,,
22:51:25.154,99.0,34,1902.2,0.087789,,,
22:51:25.241,99.0,56,1496.6,0.086122,,,
22:51:25.332,99.0,56,1731.0,0.090794,,,
22:51:25.421,99.0,57,1822.4,0.089101,,,
22:51:25.508,99.0,57,1486.3,0.087315,,,
22:51:25.598,99.0,57,1808.7,0.089782,,,
22:51:25.686,99.0,53,1508.1,0.087369,,,
22:51:25.777,99.0,53,1712.7,0.091944,,,
22:51:25.872,99.0,57,1692.5,0.094344,,,
22:51:25.964,99.0,57,1663.3,0.093092,,,
22:51:26.063,99.5,57,1617.1,0.097377,,,
22:51:26.154,99.5,57,1687.2,0.091643,,,
22:51:26.246,99.5,51,1702.3,0.092701,,,
22:51:26.348,98.8,51,1474.4,0.101435,,,
22:51:26.441,98.8,51,1680.9,0.093541,,,
22:51:26.444,,,,,,,46ed82784d1f46989b794c8f48bd59cb
22:51:26.444,,,,,,,cef8b196aaaa4aa187b52ba76fc15102
22:51:26.444,,,,,,,9f16dbfa5b3f459c85e1fe9705ebec87
22:51:26.532,99.7,51,1663.5,0.091187,,,
22:51:26.627,99.7,56,1630.9,0.094216,,,
22:51:26.717,99.7,56,1662.8,0.090001,,,
22:51:26.809,99.7,57,1652.4,0.092251,,,
22:51:26.899,99.0,57,1677.7,0.089748,,,
22:51:26.988,99.0,57,1671.7,0.089308,,,
22:51:27.081,99.0,53,1657.4,0.092804,,,
22:51:27.173,99.0,53,1631.8,0.091962,,,
22:51:27.263,99.0,57,1686.9,0.09001,,,
22:51:27.355,99.0,57,1640.4,0.091748,,,
22:51:27.444,99.0,54,1693.8,0.089584,,,
22:51:27.533,99.3,54,1699.7,0.089501,,,
22:51:27.624,99.3,56,1657.5,0.0908,,,
22:51:27.714,98.6,56,1630.1,0.089377,,,
22:51:27.716,,,,,False,1,
22:51:27.798,99.3,56,6256.1,1.35778,,,
22:51:27.896,99.3,62,1577.6,0.182243,,,
22:51:27.987,99.3,62,1641.8,0.090259,,,
22:51:27.989,,,,,,,9f16dbfa5b3f459c85e1fe9705ebec87
22:51:27.989,,,,,,,4bfa023b88434c61bb57e6454d3f3fe3
22:51:27.990,,,,,,,ef54d31ef734409bb07c3378e79cb9b6
22:51:28.076,99.9,53,1561.7,0.08925,,,
22:51:28.168,99.1,53,1533.7,0.092186,,,
22:51:28.258,99.1,59,1514.9,0.090695,,,
22:51:28.347,99.1,59,1567.2,0.088129,,,
22:51:28.439,98.4,50,1467.8,0.092746,,,
22:51:28.442,,,,,False,1,
22:51:28.525,99.1,50,6513.6,0.539963,,,
22:51:28.626,99.1,60,1540.6,0.186789,,,
22:51:28.723,99.1,60,1446.8,0.096197,,,
22:51:28.814,99.1,55,1558.4,0.092071,,,
22:51:28.905,98.4,55,1536.0,0.08958,,,
22:51:28.907,,,,,False,1,
22:51:28.990,99.1,55,6417.5,1.004863,,,
22:51:29.087,98.4,57,1526.8,0.182704,,,
22:51:29.090,,,,,False,1,
22:51:29.172,99.0,57,5948.8,1.186899,,,
22:51:29.268,99.0,62,1576.3,0.180651,,,
22:51:29.357,99.0,62,1512.8,0.089906,,,
22:51:29.445,99.0,52,1657.6,0.088148,,,
22:51:29.534,99.0,52,1575.0,0.088819,,,
22:51:29.625,99.0,55,1549.0,0.091018,,,
22:51:29.715,99.0,55,1548.2,0.089804,,,
22:51:29.717,,,,,,,9f16dbfa5b3f459c85e1fe9705ebec87
22:51:29.717,,,,,,,4bfa023b88434c61bb57e6454d3f3fe3
22:51:29.718,,,,,,,ef54d31ef734409bb07c3378e79cb9b6
22:51:29.805,99.4,56,1494.0,0.089988,,,
22:51:29.893,99.4,56,1498.1,0.088083,,,
22:51:30.131,99.4,37,344.9,0.237748,,,
22:51:30.256,49.9,25,1354.5,0.122681,,,
22:51:30.260,,,,,False,16,
22:51:31.099,59.7,0,4981.6,1.384608,,,
22:51:31.105,,,,,True,83,
22:51:31.105,,,,,False,29,
22:51:31.719,68.4,13,5080.5,9.989496,,,
22:51:31.814,68.4,23,2665.7,0.71423,,,
22:51:31.905,68.1,23,2729.8,0.090126,,,
22:51:31.994,68.2,23,2701.3,0.089763,,,
22:51:32.084,68.3,47,2806.9,0.089459,,,
22:51:32.174,68.3,47,2673.7,0.090583,,,
22:51:32.325,28.6,54,1217.9,0.150717,,,
22:51:33.143,38.4,0,2354.7,0.817777,,,
22:51:33.146,,,,,True,1,
22:51:33.953,41.2,0,402.3,36.963146,,,
22:51:34.162,44.5,26,2653.2,1.019394,,,
22:51:34.253,44.1,44,2971.6,0.090923,,,
22:51:34.336,44.3,44,2122.4,0.083164,,,
22:51:34.430,43.6,43,2647.0,0.094411,,,
22:51:34.434,,,,,True,2,
22:51:34.497,40.8,43,895.3,37.506835,,,
22:51:34.595,40.9,43,2335.7,0.163881,,,
22:51:34.599,,,,,True,1,
22:51:34.661,41.0,44,402.8,37.671263,,,
22:51:34.767,41.2,44,2992.2,0.17305,,,
22:51:34.863,41.4,50,2790.7,0.094852,,,
22:51:34.954,44.4,50,2806.2,0.091691,,,
22:51:35.047,44.9,46,2747.2,0.093388,,,
22:51:35.050,,,,,True,1,
22:51:35.113,45.2,46,379.1,38.123717,,,
22:51:35.220,45.4,47,2691.2,0.172815,,,
22:51:35.224,,,,,True,1,
