ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
01:45:13.780,,,,,,True,32,
01:45:13.872,5.3,39,1013.3,0.278828,0.0,,,
01:45:13.908,5.3,39,861.4,0.0,0.03715,,,
01:45:13.944,5.3,39,882.0,0.0,0.036279,,,
01:45:13.979,5.3,39,906.5,0.0,0.035299,,,
01:45:14.014,5.3,39,918.1,0.0,0.034854,,,
01:45:14.049,5.3,39,919.9,0.0,0.034785,,,
01:45:14.084,5.3,80,917.0,0.0,0.034897,,,
01:45:14.119,5.3,80,918.0,0.0,0.034858,,,
01:45:14.153,10.6,80,929.3,0.0,0.034433,,,
01:45:14.188,10.6,80,926.4,0.0,0.034543,,,
01:45:14.223,10.6,80,907.8,0.0,0.035251,,,
01:45:14.258,10.6,80,921.2,0.0,0.034739,,,
01:45:14.292,10.6,82,921.4,0.0,0.03473,,,
01:45:14.327,10.6,82,924.1,0.0,0.034628,,,
01:45:14.362,10.6,82,905.5,0.0,0.035341,,,
01:45:14.397,10.6,82,920.5,0.0,0.034763,,,
01:45:14.432,10.6,82,919.6,0.0,0.034797,,,
01:45:14.470,10.6,83,917.0,0.0,0.034895,,,
01:45:14.505,10.6,83,848.4,0.0,0.037717,,,
01:45:14.540,10.6,83,911.6,0.0,0.035104,,,
01:45:14.574,10.6,83,927.6,0.0,0.034497,,,
01:45:14.609,10.6,83,922.5,0.0,0.034687,,,
01:45:14.644,10.6,83,904.4,0.0,0.035384,,,
01:45:14.679,10.6,81,916.5,0.0,0.034917,,,
01:45:14.714,15.9,81,926.8,0.0,0.034528,,,
01:45:14.749,15.9,81,915.1,0.0,0.034969,,,
01:45:14.785,15.9,81,890.9,0.0,0.03592,,,
01:45:14.819,15.9,81,919.1,0.0,0.034817,,,
01:45:14.855,15.9,81,899.2,0.0,0.035587,,,
01:45:14.894,15.9,80,838.7,0.0,0.038154,,,
01:45:14.932,15.9,80,843.1,0.0,0.037955,,,
01:45:14.970,15.9,80,839.1,0.0,0.038136,,,
01:45:15.008,15.9,80,836.0,0.0,0.038276,,,
01:45:15.046,15.9,80,839.8,0.0,0.038104,,,
01:45:15.084,15.9,76,845.4,0.0,0.037854,,,
01:45:15.122,15.9,76,845.0,0.0,0.037868,,,
01:45:15.160,15.9,76,844.6,0.0,0.03789,,,
01:45:15.198,15.9,76,846.3,0.0,0.037813,,,
01:45:15.235,15.9,76,845.9,0.0,0.037828,,,
01:45:15.273,15.9,77,841.1,0.0,0.038044,,,
01:45:15.402,21.2,77,248.9,0.0,0.128569,,,
01:45:15.441,21.2,77,817.7,0.0,0.039134,,,
01:45:15.479,21.2,40,836.0,0.0,0.038277,,,
01:45:15.517,21.2,40,842.2,0.0,0.037998,,,
01:45:15.556,21.2,40,838.9,0.0,0.038143,,,
01:45:15.594,21.2,40,841.5,0.0,0.038029,,,
01:45:15.632,21.2,40,844.7,0.0,0.037882,,,
01:45:15.670,21.2,76,839.5,0.0,0.038119,,,
01:45:15.708,21.2,76,832.7,0.0,0.038429,,,
01:45:15.746,21.2,76,837.1,0.0,0.038229,,,
01:45:15.785,20.5,76,839.5,0.0,0.038116,,,
01:45:15.787,,,,,,True,1,
01:45:15.817,20.7,76,267.7,2.224938,0.0,,,
01:45:15.855,20.7,76,874.4,0.0,0.07022,,,
01:45:15.893,20.7,74,841.3,0.0,0.038037,,,
01:45:15.931,20.7,74,842.9,0.0,0.037962,,,
01:45:15.969,20.7,74,829.4,0.0,0.038583,,,
01:45:16.008,20.7,74,837.9,0.0,0.038193,,,
01:45:16.046,25.8,74,834.4,0.0,0.038351,,,
01:45:16.084,25.8,76,841.0,0.0,0.038051,,,
01:45:16.122,26.0,76,840.2,0.0,0.038086,,,
01:45:16.160,26.0,76,840.9,0.0,0.038052,,,
01:45:16.198,26.0,76,848.8,0.0,0.037702,,,
01:45:16.238,26.0,76,804.8,0.0,0.039763,,,
01:45:16.279,26.0,74,777.0,0.0,0.041185,,,
01:45:16.317,26.0,74,827.8,0.0,0.038658,,,
01:45:16.356,26.0,74,834.7,0.0,0.038336,,,
01:45:16.394,26.0,74,833.4,0.0,0.038399,,,
01:45:16.432,26.0,74,831.9,0.0,0.038464,,,
01:45:16.471,26.0,76,837.1,0.0,0.038227,,,
01:45:16.509,26.0,76,830.0,0.0,0.038556,,,
01:45:16.548,26.0,76,833.2,0.0,0.038408,,,
01:45:16.586,26.0,76,831.7,0.0,0.038476,,,
01:45:16.625,26.0,76,829.9,0.0,0.038557,,,
01:45:16.663,31.1,76,830.5,0.0,0.038533,,,
01:45:16.703,31.1,72,808.9,0.0,0.039559,,,
01:45:16.741,31.3,72,830.5,0.0,0.03853,,,
01:45:16.779,31.3,72,838.0,0.0,0.038187,,,
01:45:16.818,31.3,72,834.9,0.0,0.038327,,,
01:45:16.856,31.3,72,838.6,0.0,0.03816,,,
01:45:16.891,31.3,74,891.0,0.0,0.035913,,,
01:45:16.928,31.3,74,880.7,0.0,0.036334,,,
01:45:16.966,30.3,74,853.9,0.0,0.037477,,,
01:45:16.968,,,,,,True,1,
01:45:16.998,30.5,74,271.7,3.405716,0.0,,,
01:45:17.036,30.5,74,866.4,0.0,0.070064,,,
01:45:17.074,30.5,81,844.0,0.0,0.037913,,,
01:45:17.112,30.5,81,837.4,0.0,0.038212,,,
01:45:17.150,30.5,81,835.1,0.0,0.038318,,,
01:45:17.189,30.5,81,833.5,0.0,0.038391,,,
01:45:17.227,30.5,81,830.4,0.0,0.038535,,,
01:45:17.269,30.5,74,827.3,0.0,0.038682,,,
01:45:17.307,35.6,74,775.6,0.0,0.041256,,,
01:45:17.348,35.6,74,796.8,0.0,0.04016,,,
01:45:17.386,35.8,74,817.2,0.0,0.03916,,,
01:45:17.425,35.8,74,828.9,0.0,0.038605,,,
01:45:17.465,35.8,74,812.9,0.0,0.039366,,,
01:45:17.503,35.8,72,824.7,0.0,0.038803,,,
01:45:17.541,35.8,72,834.6,0.0,0.038342,,,
01:45:17.580,35.8,72,836.6,0.0,0.038249,,,
01:45:17.618,35.8,72,835.3,0.0,0.038311,,,
01:45:17.657,35.8,72,824.7,0.0,0.038801,,,
01:45:17.695,34.6,74,836.4,0.0,0.038259,,,
01:45:17.697,,,,,,True,1,
01:45:17.727,34.8,74,275.9,4.134615,0.0,,,
01:45:17.766,34.8,74,844.0,0.0,0.070534,,,
01:45:17.805,34.8,74,822.5,0.0,0.038907,,,
01:45:17.844,34.8,74,819.7,0.0,0.039037,,,
01:45:17.882,34.8,77,831.3,0.0,0.038495,,,
