ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
23:21:28.177,,,,,True,256,
23:21:28.677,19.2,97,3627.8,0.630144,,,
23:21:29.018,19.2,34,3694.7,0.340126,,,
23:21:29.246,19.2,36,2060.9,0.230313,,,
23:21:29.393,19.2,36,3515.7,0.144561,,,
23:21:29.548,19.2,42,3083.0,0.156171,,,
23:21:29.700,19.2,46,3346.8,0.151986,,,
23:21:29.916,19.2,35,3507.6,0.216099,,,
23:21:30.070,19.2,43,3365.1,0.151568,,,
23:21:30.224,28.8,43,3235.1,0.155839,,,
23:21:30.478,38.4,22,3308.4,0.254269,,,
23:21:30.632,38.4,48,3786.8,0.151636,,,
23:21:30.856,38.4,35,1818.1,0.227392,,,
23:21:30.860,,,,,True,1,
23:21:30.950,38.4,35,441.4,2.893993,,,
23:21:31.078,38.4,33,3376.3,0.222117,,,
23:21:31.233,38.3,40,3479.6,0.15346,,,
23:21:31.366,38.3,40,2383.3,0.133326,,,
23:21:31.514,38.3,54,3525.8,0.148058,,,
23:21:31.758,38.2,41,1472.1,0.244793,,,
23:21:31.761,,,,,True,1,
23:21:31.814,38.2,41,231.5,3.758566,,,
23:21:31.982,38.2,20,3457.8,0.223409,,,
23:21:32.169,38.2,42,3888.1,0.187493,,,
23:21:32.319,38.3,53,2874.4,0.150137,,,
23:21:32.469,38.2,42,3705.0,0.148803,,,
23:21:32.600,38.2,42,2413.9,0.132116,,,
23:21:32.604,,,,,True,1,
23:21:32.694,38.3,43,379.9,4.639005,,,
23:21:32.873,38.2,42,3670.1,0.272547,,,
23:21:33.016,38.2,42,2223.4,0.14325,,,
23:21:33.021,,,,,True,1,
23:21:33.278,38.2,6,330.2,5.222634,,,
23:21:33.467,47.6,44,3551.0,0.450024,,,
23:21:33.472,,,,,True,1,
23:21:33.541,47.6,44,168.9,5.485644,,,
23:21:33.705,47.5,42,3350.2,0.238903,,,
23:21:33.710,,,,,True,1,
23:21:33.797,47.5,42,435.0,5.741405,,,
23:21:33.938,56.8,30,2807.5,0.233517,,,
23:21:34.096,56.7,54,3294.5,0.156975,,,
23:21:34.101,,,,,True,1,
23:21:34.191,56.7,54,315.1,6.135725,,,
23:21:34.440,56.8,39,1861.6,0.344458,,,
23:21:34.699,56.8,35,1404.8,0.260143,,,
23:21:34.849,56.8,32,3486.4,0.149022,,,
23:21:35.005,56.9,32,3327.9,0.155555,,,
23:21:35.158,56.9,40,3325.1,0.152899,,,
23:21:35.162,,,,,True,1,
23:21:35.257,56.9,42,335.2,7.201872,,,
23:21:35.515,57.0,38,1834.4,0.357617,,,
23:21:35.665,57.0,43,3469.7,0.150236,,,
23:21:35.818,57.1,43,3322.5,0.152412,,,
23:21:36.084,56.8,18,3537.7,0.265403,,,
23:21:36.088,,,,,True,3,
23:21:36.175,56.7,18,1300.7,8.119491,,,
23:21:36.319,56.7,41,2790.1,0.235468,,,
23:21:36.324,,,,,True,1,
23:21:36.418,56.7,41,334.3,8.362567,,,
23:21:36.677,56.7,45,1835.2,0.358186,,,
23:21:36.841,65.9,45,3006.1,0.164204,,,
23:21:37.003,75.2,45,3330.4,0.161895,,,
23:21:37.157,74.9,38,3436.4,0.153464,,,
23:21:37.161,,,,,True,2,
23:21:37.258,75.0,41,672.3,9.201517,,,
23:21:37.575,75.1,38,3330.2,0.419025,,,
23:21:37.793,75.1,34,1790.2,0.217375,,,
23:21:37.939,75.1,28,3717.8,0.146559,,,
23:21:38.084,75.2,43,2204.6,0.144399,,,
23:21:38.246,75.1,50,3053.1,0.162262,,,
23:21:38.251,,,,,True,1,
23:21:38.337,74.9,50,441.4,10.281259,,,
23:21:38.479,75.0,38,2753.3,0.233231,,,
23:21:38.633,75.0,48,3398.9,0.153461,,,
23:21:38.973,75.0,36,978.4,0.340862,,,
23:21:38.976,,,,,True,1,
23:21:39.071,75.1,6,299.7,11.014877,,,
23:21:39.261,74.8,44,3211.8,0.286577,,,
23:21:39.266,,,,,True,1,
23:21:39.328,74.8,44,184.3,11.271927,,,
23:21:39.501,75.0,43,3306.7,0.240453,,,
23:21:39.657,74.9,43,3463.0,0.154957,,,
23:21:39.802,74.7,43,2142.7,0.146243,,,
23:21:39.807,,,,,True,1,
23:21:39.901,74.8,43,337.1,11.844544,,,
23:21:40.154,74.8,39,1968.2,0.352158,,,
23:21:40.299,83.8,25,2128.0,0.145253,,,
23:21:40.595,92.8,52,1177.9,0.295257,,,
23:21:40.752,92.8,8,3300.5,0.157712,,,
23:21:40.901,92.7,50,3541.0,0.14787,,,
23:21:41.030,92.8,44,2491.2,0.129957,,,
23:21:41.171,92.6,44,3567.0,0.141208,,,
23:21:41.177,,,,,True,2,
23:21:41.322,92.8,36,696.0,13.266069,,,
23:21:41.504,92.3,44,3719.3,0.332769,,,
23:21:41.509,,,,,True,3,
23:21:41.589,92.5,44,1073.3,13.533324,,,
23:21:41.771,92.4,34,3957.6,0.267108,,,
23:21:42.053,92.5,30,994.8,0.282342,,,
23:21:42.189,92.5,30,3785.7,0.135947,,,
23:21:42.320,92.4,41,4013.3,0.130819,,,
23:21:42.492,92.3,38,1722.0,0.173027,,,
23:21:42.498,,,,,True,1,
23:21:42.580,92.4,38,356.4,14.523269,,,
23:21:42.763,91.9,39,3823.6,0.269375,,,
23:21:42.769,,,,,True,2,
23:21:42.818,92.0,39,471.8,14.762046,,,
23:21:42.991,92.2,45,3182.8,0.228795,,,
23:21:43.130,91.9,53,3631.2,0.139113,,,
23:21:43.135,,,,,True,2,
23:21:43.218,92.1,53,730.7,15.161975,,,
23:21:43.563,95.4,38,3420.2,0.432343,,,
23:21:43.568,,,,,True,1,
23:21:43.715,95.2,17,376.1,15.658326,,,
23:21:43.906,95.2,43,3189.0,0.343096,,,
23:21:43.912,,,,,,,7ca65946b1324cfab6360ab007c7f26b
23:21:43.912,,,,,,,bafb7984e4da4bcd9485d1fb3d00b646
23:21:43.912,,,,,,,c42ca58b5b2e4292a50ef9fb874f3e7d
23:21:43.912,,,,,,,b83f3878243744bdbf6756750a0b3fe8
23:21:43.912,,,,,,,27d265fe2f1c4275876091b67d13198b
23:21:43.912,,,,,,,4bea6834bf594842bd8f626755afd407
23:21:43.912,,,,,,,7271ad32368e4d87b89461f83ea9f68b
23:21:43.913,,,,,,,7ad1c5f64b2b41ddab2735acb714d2be
23:21:43.913,,,,,,,64538f46dce641898e54baea068709cb
23:21:43.913,,,,,,,42441ae2e0b64c16a052dd66764ff8ad
23:21:43.913,,,,,,,336c8e3a05864d63b2068f104c33dce9
23:21:43.913,,,,,,,f996317bf471423cbc78b09e0f2fe5e6
23:21:43.913,,,,,,,3bb9d212994844759760349b1edd5dac
23:21:43.913,,,,,,,37a21900b5ae494abf0613287e3994db
23:21:43.913,,,,,,,1b10432a1a8d40bd9e17f522a6015e45
23:21:43.913,,,,,,,eb9bd4fd1a1a4f6e9673725ab827d3ed
23:21:43.913,,,,,,,7aaf6cc35cf645979462bd2d94653a47
23:21:43.913,,,,,,,0fc6a1bb62c24dae93332d0e81475834
23:21:43.913,,,,,,,8e195e29adbb47a9a78af10db56486b2
23:21:43.913,,,,,,,7a35ebdcd5e94346b709e6b0ac6a857e
23:21:43.913,,,,,,,5ab02e05128c41df94b32e0330247ddf
23:21:43.913,,,,,,,c149d3bb9f1b449b9b08cccab2dbc99e
23:21:43.913,,,,,,,c1d16d0bf3714f408dd3b092a77f4f39
23:21:43.913,,,,,,,e821f86c655146769ebf293277ac817d
23:21:43.913,,,,,,,ce1e077553014c1194b95757cbb08a44
23:21:43.914,,,,,,,22cf1e24477247279af9389b17aa1a3e
23:21:43.914,,,,,,,c485821d634542b7acd8f3bf5438ea49
23:21:43.914,,,,,,,0700e803be854f238091aacdfd8abd7e
23:21:43.914,,,,,,,ef71f933c8df4aeba35ea9ff87dbcc18
23:21:43.914,,,,,,,d7a3002e5357499e94f198faa2a9874d
23:21:43.914,,,,,,,25d50e51d5a540aa952d72f58eef4e6c
23:21:43.914,,,,,,,fc8b3a9ae9a44b5ea2a37a51eb69c830
23:21:43.914,,,,,,,5b621df8c49b4d64a29704ceb1b3fb82
23:21:43.914,,,,,,,02e9a3fe55914485b1e053ad8fe0b35f
23:21:44.046,99.7,48,3176.4,0.140272,,,
23:21:44.188,99.7,48,3140.9,0.14138,,,
23:21:44.335,99.7,45,2875.5,0.147276,,,
23:21:44.481,99.7,44,3115.5,0.145944,,,
23:21:44.633,99.5,52,3142.8,0.152803,,,
23:21:44.906,99.5,35,1095.7,0.272682,,,
23:21:45.043,99.5,24,3256.5,0.136255,,,
23:21:45.167,99.3,24,2271.1,0.124246,,,
23:21:45.371,99.3,36,3064.5,0.204568,,,
23:21:45.522,99.3,51,3033.4,0.149905,,,
23:21:45.666,99.3,41,3033.7,0.144961,,,
23:21:45.812,99.3,41,2923.9,0.145169,,,
23:21:45.952,99.3,48,3132.1,0.140136,,,
23:21:46.079,99.3,47,2188.2,0.128161,,,
23:21:46.220,99.3,47,3173.5,0.140559,,,
23:21:46.509,99.3,26,1029.1,0.287696,,,
23:21:46.513,,,,,,,1f715136bfdf4e7c9a1b1e23cd49c67b
