ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
12:15:15.289,,,,,,True,256,
12:15:15.611,9.4,100,4222.8,0.535626,0.0,,,
12:15:15.698,9.4,100,2954.7,0.0,0.086642,,,
12:15:15.783,9.4,56,2982.2,0.0,0.085842,,,
12:15:15.870,9.4,56,2956.6,0.0,0.086586,,,
12:15:15.957,9.4,58,2949.1,0.0,0.086805,,,
12:15:16.044,9.4,58,2925.4,0.0,0.08751,,,
12:15:16.130,9.4,52,2981.0,0.0,0.085876,,,
12:15:16.215,9.4,52,3010.0,0.0,0.085049,,,
12:15:16.394,18.9,45,1421.8,0.0,0.180059,,,
12:15:16.480,18.9,45,3036.0,0.0,0.084322,,,
12:15:16.566,18.9,31,2963.4,0.0,0.086388,,,
12:15:16.654,18.9,31,2924.0,0.0,0.087552,,,
12:15:16.740,18.9,58,2980.2,0.0,0.0859,,,
12:15:16.828,18.9,58,2888.6,0.0,0.088625,,,
12:15:16.915,18.9,58,2926.8,0.0,0.087467,,,
12:15:17.001,18.9,45,3022.7,0.0,0.084693,,,
12:15:17.088,18.8,45,2934.1,0.0,0.087251,,,
12:15:17.093,,,,,,True,1,
12:15:17.130,18.8,55,199.7,2.049842,0.0,,,
12:15:17.219,18.8,55,2949.1,0.0,0.131864,,,
12:15:17.306,18.8,55,2955.9,0.0,0.086607,,,
12:15:17.394,18.8,50,2929.4,0.0,0.087389,,,
12:15:17.482,18.8,50,2905.1,0.0,0.088121,,,
12:15:17.487,,,,,,True,1,
12:15:17.524,18.8,58,202.2,2.44324,0.0,,,
12:15:17.610,18.8,58,3051.2,0.0,0.128405,,,
12:15:17.790,18.8,24,1421.9,0.0,0.180037,,,
12:15:17.879,18.7,24,2901.1,0.0,0.088241,,,
12:15:17.884,,,,,,True,2,
12:15:17.921,18.7,59,403.7,2.839984,0.0,,,
12:15:18.009,28.1,59,2974.8,0.0,0.130643,,,
12:15:18.099,27.9,59,2840.9,0.0,0.090113,,,
12:15:18.104,,,,,,True,1,
12:15:18.142,28.0,50,200.3,3.061029,0.0,,,
12:15:18.232,28.0,50,2910.3,0.0,0.132888,,,
12:15:18.320,28.0,57,2911.6,0.0,0.087924,,,
12:15:18.407,28.0,57,2936.0,0.0,0.087194,,,
12:15:18.497,28.0,57,2854.9,0.0,0.089672,,,
12:15:18.584,27.9,48,2948.2,0.0,0.086832,,,
12:15:18.589,,,,,,True,1,
12:15:18.626,28.0,48,202.4,3.545056,0.0,,,
12:15:18.720,27.8,59,2875.4,0.0,0.133497,,,
12:15:18.724,,,,,,True,2,
12:15:18.760,27.9,59,403.3,3.678698,0.0,,,
12:15:18.849,27.9,59,2950.0,0.0,0.131418,,,
12:15:18.938,27.9,60,2876.4,0.0,0.089,,,
12:15:19.027,27.9,60,2849.9,0.0,0.089828,,,
12:15:19.214,27.8,23,1372.0,0.0,0.186584,,,
12:15:19.219,,,,,,True,1,
12:15:19.254,27.9,23,210.7,4.173564,0.0,,,
12:15:19.341,27.8,60,3058.4,0.0,0.126423,,,
12:15:19.346,,,,,,True,1,
12:15:19.382,27.8,60,203.9,4.301384,0.0,,,
12:15:19.473,27.8,60,2894.7,0.0,0.132577,,,
12:15:19.561,27.8,51,2922.2,0.0,0.087605,,,
12:15:19.647,27.9,51,2963.2,0.0,0.086393,,,
12:15:19.736,37.0,56,2882.4,0.0,0.088815,,,
12:15:19.827,37.0,56,2810.9,0.0,0.091075,,,
12:15:19.916,36.7,56,2888.6,0.0,0.088623,,,
12:15:19.921,,,,,,True,2,
