ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
22:57:09.795,,,,,,True,128,
22:57:10.072,9.6,41,2803.5,0.405919,0.0,,,
22:57:10.260,9.6,82,2983.3,0.0,0.18893,,,
22:57:10.341,9.6,28,3126.1,0.0,0.080881,,,
22:57:10.506,9.6,22,1021.8,0.0,0.164847,,,
22:57:10.615,9.6,22,2955.8,0.0,0.108899,,,
22:57:10.704,9.6,53,2742.2,0.0,0.089466,,,
22:57:10.784,9.6,53,3146.0,0.0,0.080276,,,
22:57:10.866,9.6,53,3091.8,0.0,0.081679,,,
22:57:10.945,19.2,50,3257.7,0.0,0.078773,,,
22:57:11.028,19.2,50,3075.9,0.0,0.083571,,,
22:57:11.117,19.2,53,2566.1,0.0,0.08821,,,
22:57:11.199,19.2,53,3207.2,0.0,0.082654,,,
22:57:11.292,19.2,53,3090.1,0.0,0.092696,,,
22:57:11.379,19.2,46,2819.2,0.0,0.086579,,,
22:57:11.462,19.2,46,3101.5,0.0,0.083401,,,
22:57:11.537,19.2,48,2323.4,0.0,0.074592,,,
22:57:11.627,19.2,48,2774.2,0.0,0.090694,,,
22:57:11.705,19.2,49,3484.8,0.0,0.078054,,,
22:57:11.873,19.2,49,882.4,0.0,0.167287,,,
22:57:11.964,19.2,25,2770.7,0.0,0.091051,,,
22:57:12.050,19.2,25,3118.7,0.0,0.086787,,,
22:57:12.130,19.2,49,3158.7,0.0,0.080299,,,
22:57:12.211,19.2,49,3241.9,0.0,0.080667,,,
22:57:12.302,19.2,52,2750.9,0.0,0.091043,,,
22:57:12.377,24.0,52,3747.8,0.0,0.075459,,,
22:57:12.475,24.0,52,2740.0,0.0,0.09715,,,
22:57:12.565,28.8,45,2787.5,0.0,0.089999,,,
22:57:12.651,28.8,45,3046.3,0.0,0.085772,,,
22:57:12.737,28.6,51,3033.8,0.0,0.086378,,,
22:57:12.740,,,,,,True,1,
22:57:12.803,28.7,51,437.0,3.133832,0.0,,,
22:57:12.895,28.7,49,3236.2,0.0,0.15613,,,
22:57:12.984,28.7,49,2941.7,0.0,0.090636,,,
22:57:13.071,28.7,49,3099.6,0.0,0.087024,,,
22:57:13.267,28.7,48,2697.9,0.0,0.195743,,,
22:57:13.417,28.6,16,3077.4,0.0,0.149835,,,
22:57:13.420,,,,,,True,1,
22:57:13.474,28.6,16,446.8,3.804833,0.0,,,
22:57:13.582,28.6,38,2828.7,0.0,0.165183,,,
22:57:13.673,28.6,38,2812.9,0.0,0.091853,,,
22:57:13.769,28.6,47,2597.5,0.0,0.095887,,,
22:57:13.861,28.7,47,2859.5,0.0,0.091318,,,
22:57:13.950,28.7,47,2818.6,0.0,0.089369,,,
22:57:14.035,28.6,47,3162.4,0.0,0.083961,,,
22:57:14.114,33.4,50,2207.3,0.0,0.079715,,,
22:57:14.200,38.1,50,2985.2,0.0,0.085536,,,
22:57:14.286,38.1,50,3120.9,0.0,0.086461,,,
22:57:14.378,38.1,44,2471.1,0.0,0.091828,,,
22:57:14.465,38.0,44,2933.9,0.0,0.086163,,,
22:57:14.545,38.0,45,2142.9,0.0,0.081072,,,
22:57:14.640,37.9,45,3075.5,0.0,0.094703,,,
22:57:14.720,37.9,49,2193.1,0.0,0.080431,,,
22:57:14.801,37.9,49,3029.4,0.0,0.081605,,,
22:57:14.992,37.9,26,1711.7,0.0,0.190062,,,
22:57:15.079,37.8,26,2959.3,0.0,0.086618,,,
22:57:15.083,,,,,,True,1,
22:57:15.140,37.8,45,427.9,5.471147,0.0,,,
22:57:15.246,37.8,45,2852.5,0.0,0.167623,,,
22:57:15.335,37.9,48,2806.9,0.0,0.089412,,,
22:57:15.417,37.9,48,3140.9,0.0,0.082367,,,
22:57:15.516,37.9,49,2656.6,0.0,0.097321,,,
22:57:15.604,37.9,49,3012.0,0.0,0.08907,,,
22:57:15.690,42.3,49,3121.3,0.0,0.08605,,,
22:57:15.694,,,,,,True,1,
22:57:15.746,42.4,44,229.6,6.076912,0.0,,,
22:57:15.843,42.3,44,3204.1,0.0,0.152515,,,
22:57:15.923,42.2,50,2187.4,0.0,0.080372,,,
22:57:15.927,,,,,,True,1,
22:57:15.987,46.8,50,395.0,6.317326,0.0,,,
22:57:16.088,46.8,50,3010.1,0.0,0.164465,,,
