ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
22:23:32.252,,,,,True,64,
22:23:32.426,4.8,28,1851.0,0.30617,,,
22:23:32.536,4.8,28,1899.5,0.110687,,,
22:23:32.601,4.8,48,2017.3,0.064905,,,
22:23:32.665,4.8,48,2010.2,0.064342,,,
22:23:32.729,4.8,48,1969.4,0.064342,,,
22:23:32.795,4.8,50,1992.3,0.065819,,,
22:23:32.861,4.8,50,1985.5,0.064962,,,
22:23:32.924,4.8,50,2036.2,0.063494,,,
22:23:32.988,9.6,53,2014.6,0.063718,,,
22:23:33.054,9.6,53,1879.3,0.066058,,,
22:23:33.221,9.6,31,1211.7,0.166761,,,
22:23:33.284,9.6,31,2007.3,0.064115,,,
22:23:33.349,9.6,47,1965.6,0.064547,,,
22:23:33.415,9.6,47,1993.3,0.065649,,,
22:23:33.418,,,,,True,1,
22:23:33.483,9.6,47,232.4,1.36232,,,
22:23:33.554,9.6,47,1969.5,0.13856,,,
22:23:33.623,9.6,47,1851.6,0.069252,,,
22:23:33.691,9.6,47,1951.0,0.068733,,,
22:23:33.756,9.6,49,1955.6,0.065126,,,
22:23:33.822,9.6,49,1935.1,0.065366,,,
22:23:33.885,9.6,49,2024.8,0.063361,,,
22:23:33.950,9.5,53,1986.1,0.064708,,,
22:23:33.953,,,,,True,1,
22:23:34.010,9.6,53,298.9,1.88876,,,
22:23:34.080,9.6,53,1969.0,0.12976,,,
22:23:34.144,12.0,51,1978.8,0.064792,,,
22:23:34.210,12.0,51,1896.9,0.065973,,,
22:23:34.275,14.3,51,1991.8,0.064461,,,
22:23:34.337,14.3,51,2068.4,0.062184,,,
22:23:34.403,14.3,51,1855.8,0.065248,,,
22:23:34.464,14.3,51,2049.8,0.061655,,,
22:23:34.529,14.3,51,1932.3,0.065562,,,
22:23:34.592,14.3,49,1771.3,0.062509,,,
22:23:34.664,14.3,49,1880.5,0.072248,,,
22:23:34.732,14.3,49,1930.1,0.068155,,,
22:23:34.798,14.3,51,1952.7,0.065167,,,
22:23:34.864,14.3,51,1969.3,0.065875,,,
22:23:34.928,14.3,51,1981.7,0.06485,,,
22:23:34.993,14.2,51,1878.9,0.06469,,,
22:23:35.051,14.2,51,1693.5,0.058667,,,
22:23:35.119,14.3,51,1885.2,0.066644,,,
22:23:35.186,14.2,52,1863.0,0.067801,,,
22:23:35.190,,,,,True,1,
22:23:35.246,14.2,52,307.1,3.125116,,,
22:23:35.315,16.5,52,1992.9,0.128721,,,
22:23:35.381,18.8,51,1850.4,0.066331,,,
22:23:35.445,18.7,51,2074.1,0.064098,,,
