ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
03:12:00.883,,,,,,True,128,
03:12:01.148,21.2,52,2902.0,0.391793,0.0,,,
03:12:01.218,21.2,85,1849.6,0.0,0.069203,,,
03:12:01.286,21.2,85,1843.8,0.0,0.069421,,,
03:12:01.356,21.2,85,1834.8,0.0,0.069762,,,
03:12:01.425,21.2,63,1876.0,0.0,0.068232,,,
03:12:01.492,21.2,63,1888.9,0.0,0.067764,,,
03:12:01.562,21.2,63,1851.9,0.0,0.069118,,,
03:12:01.631,21.2,63,1839.4,0.0,0.069588,,,
03:12:01.700,42.4,63,1843.2,0.0,0.069446,,,
03:12:01.860,42.4,54,800.4,0.0,0.159921,,,
03:12:01.927,42.4,54,1909.5,0.0,0.067034,,,
03:12:02.001,42.4,44,1798.4,0.0,0.071174,,,
03:12:02.070,42.4,44,1802.8,0.0,0.071001,,,
03:12:02.139,42.1,44,1851.3,0.0,0.069142,,,
03:12:02.143,,,,,,True,1,
03:12:02.174,42.2,44,240.4,1.41749,0.0,,,
03:12:02.242,42.2,64,1956.0,0.0,0.102872,,,
03:12:02.310,42.2,64,1875.1,0.0,0.068262,,,
03:12:02.380,42.2,64,1830.7,0.0,0.069917,,,
03:12:02.449,42.2,63,1837.6,0.0,0.069658,,,
03:12:02.519,42.2,63,1834.7,0.0,0.069767,,,
03:12:02.588,42.2,63,1836.7,0.0,0.069692,,,
03:12:02.660,42.2,63,1800.4,0.0,0.071096,,,
03:12:02.729,42.4,63,1837.0,0.0,0.069677,,,
03:12:02.801,42.4,67,1811.5,0.0,0.070662,,,
03:12:02.866,42.4,67,1937.1,0.0,0.06608,,,
03:12:02.933,63.4,67,1909.7,0.0,0.067027,,,
03:12:03.002,63.4,67,1852.0,0.0,0.069115,,,
03:12:03.070,62.9,67,1889.5,0.0,0.067744,,,
03:12:03.074,,,,,,True,1,
03:12:03.104,63.1,67,251.5,2.347399,0.0,,,
03:12:03.172,63.1,67,1930.8,0.0,0.102086,,,
03:12:03.240,63.1,66,1893.2,0.0,0.06761,,,
03:12:03.308,63.1,66,1869.7,0.0,0.068459,,,
03:12:03.379,62.6,66,1819.8,0.0,0.070339,,,
03:12:03.384,,,,,,True,1,
03:12:03.414,62.7,64,238.3,2.657858,0.0,,,
03:12:03.483,62.7,64,1949.0,0.0,0.103448,,,
03:12:03.551,62.7,64,1855.5,0.0,0.068984,,,
03:12:03.624,62.7,69,1752.4,0.0,0.073043,,,
03:12:03.695,62.9,69,1823.1,0.0,0.07021,,,
03:12:03.764,62.9,69,1832.8,0.0,0.069837,,,
03:12:03.835,62.9,62,1813.2,0.0,0.070592,,,
03:12:03.905,63.1,62,1824.6,0.0,0.070153,,,
03:12:03.976,63.2,62,1807.6,0.0,0.070813,,,
03:12:04.046,62.7,62,1818.3,0.0,0.070395,,,
03:12:04.051,,,,,,True,1,
03:12:04.082,62.9,62,240.9,3.324901,0.0,,,
03:12:04.150,83.4,62,1936.2,0.0,0.103472,,,
03:12:04.219,83.4,72,1856.6,0.0,0.068944,,,
03:12:04.288,83.4,72,1842.3,0.0,0.069479,,,
03:12:04.359,83.4,72,1816.8,0.0,0.070454,,,
03:12:04.430,83.4,62,1800.8,0.0,0.071079,,,
03:12:04.501,82.8,62,1813.2,0.0,0.070592,,,
03:12:04.505,,,,,,True,1,
03:12:04.536,82.9,62,238.7,3.77924,0.0,,,
03:12:04.604,82.9,67,1943.0,0.0,0.103576,,,
03:12:04.678,83.1,67,1748.1,0.0,0.073224,,,
03:12:04.742,83.1,67,1948.6,0.0,0.065688,,,
03:12:04.815,83.1,68,1758.6,0.0,0.072787,,,
03:12:04.884,83.3,68,1877.6,0.0,0.068173,,,
03:12:04.959,83.3,68,1718.3,0.0,0.07449,,,
