ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
11:01:56.755,,,,,True,32,
11:01:56.813,1.2,0,1023.2,0.268935,,,
11:01:56.842,1.2,0,1062.0,0.030133,,,
11:01:56.870,1.2,0,1138.1,0.028117,,,
11:01:56.898,1.2,0,1136.3,0.028161,,,
11:01:56.931,1.2,57,1132.5,0.028256,,,
11:01:56.959,1.2,57,968.2,0.033052,,,
11:01:56.987,1.2,57,1170.5,0.027339,,,
11:01:57.014,1.2,57,1154.5,0.027717,,,
11:01:57.042,2.3,57,1156.8,0.027661,,,
11:01:57.070,2.3,57,1157.6,0.027643,,,
11:01:57.097,2.3,57,1159.6,0.027596,,,
11:01:57.128,2.3,61,1169.2,0.027368,,,
11:01:57.156,2.3,61,1035.4,0.030906,,,
11:01:57.184,2.3,61,1143.2,0.027992,,,
11:01:57.211,2.3,61,1151.5,0.027789,,,
11:01:57.239,2.3,61,1160.9,0.027565,,,
11:01:57.268,2.3,61,1131.2,0.028288,,,
11:01:57.295,2.3,61,1157.6,0.027642,,,
11:01:57.322,2.3,61,1183.9,0.02703,,,
11:01:57.350,2.3,61,1145.5,0.027936,,,
11:01:57.377,2.3,61,1179.2,0.027136,,,
11:01:57.404,2.3,61,1180.9,0.027099,,,
11:01:57.432,2.3,61,1129.6,0.02833,,,
11:01:57.460,2.3,61,1154.5,0.027718,,,
11:01:57.488,3.5,61,1142.8,0.028003,,,
11:01:57.515,3.5,61,1183.2,0.027046,,,
11:01:57.544,3.5,62,1156.1,0.02768,,,
11:01:57.572,3.5,62,1090.2,0.029352,,,
11:01:57.600,3.5,62,1144.2,0.027967,,,
11:01:57.628,3.5,62,1165.2,0.027463,,,
11:01:57.655,3.5,62,1183.0,0.02705,,,
11:01:57.681,3.5,62,1197.3,0.026727,,,
11:01:57.711,3.5,62,1127.6,0.02838,,,
11:01:57.737,3.5,62,1179.8,0.027123,,,
11:01:57.764,3.5,62,1198.3,0.026705,,,
11:01:57.791,3.5,62,1160.1,0.027583,,,
