ts,kv,compute,throughput,latency,is_prefill,num_seqs,seq_id
02:47:50.295,,,,,True,128,
02:47:50.560,21.2,78,2742.6,0.415087,,,
02:47:50.628,21.2,78,1852.2,0.069109,,,
02:47:50.696,21.2,73,1874.2,0.068295,,,
02:47:50.765,21.2,73,1845.5,0.069358,,,
02:47:50.834,21.2,73,1841.5,0.069509,,,
02:47:50.903,21.2,63,1887.4,0.067817,,,
02:47:50.971,21.2,63,1883.6,0.067955,,,
02:47:51.040,21.2,63,1848.4,0.069248,,,
02:47:51.108,42.4,63,1866.9,0.068563,,,
02:47:51.265,42.4,38,820.0,0.156095,,,
02:47:51.341,42.4,38,1695.3,0.075503,,,
02:47:51.414,42.4,38,1743.4,0.073421,,,
02:47:51.484,42.4,62,1826.1,0.070096,,,
02:47:51.553,42.1,62,1835.5,0.069736,,,
02:47:51.557,,,,,True,1,
02:47:51.588,42.2,62,251.2,1.443114,,,
02:47:51.656,42.2,62,1916.5,0.102623,,,
02:47:51.725,42.2,61,1833.9,0.069798,,,
02:47:51.794,42.2,61,1888.5,0.067778,,,
02:47:51.865,42.2,67,1878.3,0.068146,,,
02:47:51.933,42.2,67,1794.1,0.071345,,,
02:47:52.003,42.2,67,1838.9,0.069605,,,
02:47:52.072,42.2,67,1835.8,0.069724,,,
02:47:52.143,42.4,67,1819.5,0.070348,,,
02:47:52.211,42.4,67,1847.8,0.069272,,,
02:47:52.280,42.4,65,1879.5,0.068104,,,
02:47:52.348,63.4,65,1887.0,0.067832,,,
02:47:52.418,63.4,65,1831.7,0.069882,,,
02:47:52.489,62.9,63,1818.4,0.070391,,,
02:47:52.493,,,,,True,1,
02:47:52.524,63.1,63,241.0,2.379459,,,
02:47:52.593,63.1,63,1900.1,0.104714,,,
02:47:52.665,63.1,64,1852.3,0.069103,,,
02:47:52.734,63.1,64,1793.1,0.071387,,,
02:47:52.804,62.6,64,1836.0,0.069719,,,
02:47:52.808,,,,,True,1,
02:47:52.838,62.7,64,242.2,2.694176,,,
02:47:52.907,62.7,65,1942.0,0.103071,,,
02:47:52.976,62.7,65,1850.7,0.069162,,,
02:47:53.046,62.7,65,1816.6,0.07046,,,
02:47:53.116,62.9,63,1832.5,0.06985,,,
02:47:53.187,62.9,63,1815.5,0.070503,,,
02:47:53.257,62.9,63,1808.4,0.07078,,,
02:47:53.328,63.1,65,1817.7,0.070418,,,
02:47:53.399,63.2,65,1803.0,0.070994,,,
02:47:53.469,62.7,67,1813.8,0.070568,,,
02:47:53.474,,,,,True,1,
