ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
14:34:55.913,,,,,,True,128,
14:34:56.099,1.8,60,3609.1,0.313807,0.0,,,
14:34:56.155,1.8,60,2315.2,0.0,0.055287,,,
14:34:56.215,1.8,60,2104.4,0.0,0.060824,,,
14:34:56.362,1.8,58,873.5,0.0,0.146532,,,
14:34:56.418,1.8,58,2290.6,0.0,0.055881,,,
14:34:56.471,1.8,26,2401.7,0.0,0.053295,,,
14:34:56.526,1.8,26,2343.3,0.0,0.054624,,,
14:34:56.580,1.8,26,2352.9,0.0,0.054402,,,
14:34:56.633,3.6,26,2403.0,0.0,0.053266,,,
14:34:56.689,3.6,48,2288.2,0.0,0.05594,,,
14:34:56.742,3.6,48,2403.7,0.0,0.053251,,,
14:34:56.790,3.6,48,2631.1,0.0,0.048649,,,
14:34:56.847,3.6,56,2406.5,0.0,0.053189,,,
14:34:56.901,3.5,56,2275.7,0.0,0.056247,,,
14:34:56.905,,,,,,True,1,
14:34:56.946,3.6,56,191.6,1.159585,0.0,,,
14:34:57.000,3.6,56,2446.4,0.0,0.099293,,,
14:34:57.051,3.6,60,2464.9,0.0,0.051928,,,
14:34:57.105,3.6,60,2491.6,0.0,0.051372,,,
14:34:57.154,3.6,60,2480.1,0.0,0.05161,,,
14:34:57.206,3.6,60,2479.1,0.0,0.051632,,,
14:34:57.258,3.6,55,2447.1,0.0,0.052307,,,
14:34:57.307,3.6,55,2585.0,0.0,0.049517,,,
14:34:57.361,3.6,55,2417.2,0.0,0.052953,,,
14:34:57.415,3.6,55,2368.4,0.0,0.054045,,,
14:34:57.468,3.6,51,2408.0,0.0,0.053155,,,
14:34:57.520,5.3,51,2432.4,0.0,0.052622,,,
14:34:57.574,5.3,51,2406.2,0.0,0.053195,,,
14:34:57.624,5.3,51,2536.6,0.0,0.050462,,,
14:34:57.628,,,,,,True,1,
14:34:57.667,5.3,53,205.0,1.880581,0.0,,,
14:34:57.720,5.3,53,2503.0,0.0,0.095031,,,
14:34:57.771,5.3,53,2455.5,0.0,0.052128,,,
14:34:57.824,5.3,53,2444.0,0.0,0.052373,,,
14:34:57.879,5.3,56,2347.9,0.0,0.054517,,,
14:34:57.883,,,,,,True,1,
14:34:57.923,5.3,56,195.2,2.136818,0.0,,,
14:34:57.974,5.3,56,2569.0,0.0,0.095922,,,
14:34:58.027,5.3,56,2422.7,0.0,0.052834,,,
14:34:58.082,5.3,57,2363.4,0.0,0.05416,,,
14:34:58.134,5.3,57,2417.8,0.0,0.052941,,,
14:34:58.187,5.3,57,2414.4,0.0,0.053016,,,
14:34:58.191,,,,,,True,1,
14:34:58.229,5.3,57,206.1,2.443239,0.0,,,
14:34:58.281,5.2,58,2569.4,0.0,0.093479,,,
14:34:58.285,,,,,,True,1,
14:34:58.322,5.2,58,207.0,2.536512,0.0,,,
14:34:58.367,5.3,58,2959.7,0.0,0.086725,,,
14:34:58.419,5.3,58,2448.0,0.0,0.052288,,,
14:34:58.474,5.2,61,2385.6,0.0,0.053654,,,
14:34:58.478,,,,,,True,1,
14:34:58.518,5.2,61,192.0,2.732563,0.0,,,
14:34:58.571,6.9,61,2502.8,0.0,0.09802,,,
14:34:58.575,,,,,,True,1,
14:34:58.612,6.9,61,212.0,2.826147,0.0,,,
14:34:58.660,6.9,68,2810.3,0.0,0.088007,,,
14:34:58.709,6.9,68,2567.1,0.0,0.049862,,,
14:34:58.712,,,,,,True,1,
14:34:58.751,6.9,68,205.3,2.965379,0.0,,,
14:34:58.801,6.9,68,2664.3,0.0,0.09188,,,
14:34:58.849,6.9,60,2630.9,0.0,0.048652,,,
14:34:58.901,6.9,60,2509.3,0.0,0.051011,,,
14:34:58.953,6.9,60,2434.0,0.0,0.052588,,,
14:34:59.007,6.9,60,2417.4,0.0,0.05295,,,
14:34:59.061,6.9,54,2350.7,0.0,0.054452,,,
14:34:59.109,6.9,54,2627.3,0.0,0.048719,,,
14:34:59.112,,,,,,True,1,
14:34:59.150,6.9,54,212.0,3.364226,0.0,,,
14:34:59.203,6.9,54,2526.1,0.0,0.093122,,,
14:34:59.207,,,,,,True,1,
14:34:59.249,6.9,63,188.9,3.462521,0.0,,,
14:34:59.303,6.9,63,2467.6,0.0,0.099514,,,
14:34:59.358,6.9,63,2303.3,0.0,0.055572,,,
14:34:59.410,6.9,63,2423.2,0.0,0.052822,,,
14:34:59.466,6.8,54,2331.6,0.0,0.054897,,,
14:34:59.470,,,,,,True,1,
14:34:59.509,6.9,54,197.4,3.723261,0.0,,,
14:34:59.561,6.9,54,2540.7,0.0,0.095975,,,
14:34:59.610,8.5,54,2598.2,0.0,0.049264,,,
14:34:59.762,8.5,59,848.8,0.0,0.150798,,,
14:34:59.816,8.4,59,2378.0,0.0,0.053828,,,
14:34:59.820,,,,,,True,1,
14:34:59.860,8.5,27,193.0,4.074146,0.0,,,
14:34:59.913,8.5,27,2526.3,0.0,0.0973,,,
14:34:59.963,8.5,27,2516.8,0.0,0.050858,,,
14:35:00.015,8.4,27,2447.9,0.0,0.05229,,,
14:35:00.019,,,,,,True,1,
14:35:00.065,8.4,59,176.8,4.278826,0.0,,,
14:35:00.119,8.4,59,2456.4,0.0,0.103013,,,
14:35:00.170,8.5,59,2491.3,0.0,0.051378,,,
14:35:00.225,8.5,59,2351.4,0.0,0.054437,,,
14:35:00.278,8.5,56,2392.1,0.0,0.05351,,,
14:35:00.329,8.5,56,2513.7,0.0,0.050921,,,
14:35:00.384,8.4,56,2345.5,0.0,0.054572,,,
