ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
10:11:10.612,,,,,,True,16,
10:11:10.655,0.6,0,754.6,0.174776,0.0,,,
10:11:10.679,0.6,0,680.8,0.0,0.023503,,,
10:11:10.706,0.6,31,675.4,0.0,0.023691,,,
10:11:10.730,0.6,31,587.0,0.0,0.027259,,,
10:11:10.754,0.6,31,651.9,0.0,0.024544,,,
10:11:10.778,0.6,31,662.0,0.0,0.024171,,,
10:11:10.802,0.6,31,678.2,0.0,0.023593,,,
10:11:10.825,0.6,31,679.2,0.0,0.023557,,,
10:11:10.849,1.2,31,681.4,0.0,0.02348,,,
10:11:10.872,1.2,31,684.3,0.0,0.023381,,,
10:11:10.895,1.2,31,700.5,0.0,0.022842,,,
10:11:10.918,1.2,65,688.1,0.0,0.023252,,,
10:11:10.943,1.1,65,698.0,0.0,0.022923,,,
10:11:10.946,,,,,,True,1,
10:11:10.973,1.1,65,285.3,0.491554,0.0,,,
10:11:10.995,1.1,65,718.1,0.0,0.053828,,,
10:11:11.020,1.1,65,649.6,0.0,0.02463,,,
10:11:11.043,1.1,65,703.3,0.0,0.02275,,,
10:11:11.067,1.1,65,676.3,0.0,0.023659,,,
10:11:11.090,1.1,65,659.6,0.0,0.024256,,,
10:11:11.202,1.1,70,144.1,0.0,0.111005,,,
10:11:11.226,1.1,70,655.4,0.0,0.024413,,,
10:11:11.250,1.2,70,672.5,0.0,0.023793,,,
10:11:11.273,1.2,70,695.8,0.0,0.022994,,,
10:11:11.296,1.1,70,674.9,0.0,0.023708,,,
10:11:11.298,,,,,,True,1,
10:11:11.326,1.1,38,306.2,0.844394,0.0,,,
10:11:11.348,1.1,38,722.5,0.0,0.05154,,,
10:11:11.371,1.6,38,681.1,0.0,0.023492,,,
10:11:11.394,1.6,38,703.9,0.0,0.022731,,,
10:11:11.420,1.6,38,619.7,0.0,0.025817,,,
10:11:11.444,1.6,38,676.0,0.0,0.023669,,,
10:11:11.467,1.6,38,667.4,0.0,0.023972,,,
10:11:11.490,1.6,38,709.2,0.0,0.022562,,,
10:11:11.512,1.7,70,718.9,0.0,0.022256,,,
10:11:11.536,1.7,70,677.3,0.0,0.023622,,,
10:11:11.559,1.7,70,691.6,0.0,0.023134,,,
10:11:11.583,1.7,70,673.1,0.0,0.023772,,,
10:11:11.606,1.7,70,708.4,0.0,0.022587,,,
10:11:11.628,1.7,70,697.9,0.0,0.022926,,,
10:11:11.652,1.7,70,680.5,0.0,0.023512,,,
