ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
11:33:53.855,,,,,,True,64,
11:33:53.950,2.3,21,1697.1,0.328772,0.0,,,
11:33:53.989,2.3,21,1616.4,0.0,0.039593,,,
11:33:54.026,2.3,21,1710.3,0.0,0.03742,,,
11:33:54.064,2.3,21,1679.8,0.0,0.038099,,,
11:33:54.102,2.3,21,1678.4,0.0,0.038133,,,
11:33:54.139,2.3,55,1746.7,0.0,0.036641,,,
11:33:54.176,2.3,55,1731.6,0.0,0.036959,,,
11:33:54.213,2.3,55,1732.5,0.0,0.03694,,,
11:33:54.250,4.7,55,1756.0,0.0,0.036446,,,
11:33:54.287,4.7,55,1722.7,0.0,0.03715,,,
11:33:54.324,4.7,57,1703.2,0.0,0.037577,,,
11:33:54.361,4.7,57,1743.9,0.0,0.036698,,,
11:33:54.398,4.6,57,1704.2,0.0,0.037554,,,
11:33:54.401,,,,,,True,1,
11:33:54.425,4.6,57,327.7,0.803313,0.0,,,
11:33:54.456,4.6,57,2065.3,0.0,0.05845,,,
11:33:54.484,4.6,57,2236.6,0.0,0.028615,,,
11:33:54.516,4.6,62,2250.3,0.0,0.028441,,,
11:33:54.544,4.6,62,2056.9,0.0,0.031115,,,
11:33:54.572,4.6,62,2268.2,0.0,0.028216,,,
11:33:54.604,4.6,62,2034.3,0.0,0.031461,,,
11:33:54.632,4.6,62,2244.2,0.0,0.028518,,,
11:33:54.661,4.7,62,2210.3,0.0,0.028955,,,
11:33:54.690,4.7,62,2247.4,0.0,0.028477,,,
11:33:54.730,4.7,69,2212.5,0.0,0.028926,,,
11:33:54.759,4.7,69,1589.6,0.0,0.040261,,,
11:33:54.787,6.9,69,2247.6,0.0,0.028475,,,
11:33:54.818,6.9,69,2089.6,0.0,0.030628,,,
11:33:54.846,6.9,69,2254.5,0.0,0.028388,,,
11:33:54.875,6.9,69,2236.7,0.0,0.028614,,,
11:33:54.904,6.9,69,2217.0,0.0,0.028868,,,
11:33:54.932,6.9,64,2257.0,0.0,0.028356,,,
11:33:54.961,6.9,64,2209.7,0.0,0.028963,,,
