ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
13:49:01.379,,,,,,True,32,
13:49:01.438,0.4,0,1498.0,0.187239,0.0,,,
13:49:01.464,0.4,0,1273.3,0.0,0.025132,,,
13:49:01.490,0.4,0,1202.9,0.0,0.026601,,,
13:49:01.519,0.4,0,1123.3,0.0,0.028486,,,
13:49:01.552,0.4,49,971.0,0.0,0.032955,,,
13:49:01.579,0.4,49,1151.7,0.0,0.027784,,,
13:49:01.606,0.4,49,1206.7,0.0,0.026519,,,
13:49:01.634,0.4,49,1138.5,0.0,0.028108,,,
13:49:01.665,0.9,49,1030.5,0.0,0.031053,,,
13:49:01.693,0.9,49,1158.7,0.0,0.027617,,,
13:49:01.720,0.9,49,1181.1,0.0,0.027093,,,
13:49:01.747,0.9,60,1170.6,0.0,0.027337,,,
13:49:01.773,0.9,60,1214.1,0.0,0.026358,,,
13:49:01.800,0.9,60,1184.6,0.0,0.027013,,,
13:49:01.827,0.9,60,1194.2,0.0,0.026797,,,
13:49:01.854,0.9,60,1184.0,0.0,0.027028,,,
13:49:01.973,0.9,49,269.1,0.0,0.118914,,,
13:49:02.001,0.9,49,1159.4,0.0,0.0276,,,
13:49:02.028,0.9,49,1191.6,0.0,0.026855,,,
13:49:02.054,0.9,49,1193.1,0.0,0.02682,,,
13:49:02.081,0.9,49,1197.1,0.0,0.02673,,,
13:49:02.108,0.9,49,1155.1,0.0,0.027702,,,
13:49:02.132,0.9,46,1363.8,0.0,0.023464,,,
13:49:02.156,0.9,46,1355.7,0.0,0.023604,,,
13:49:02.179,1.3,46,1371.2,0.0,0.023337,,,
13:49:02.203,1.3,46,1348.8,0.0,0.023725,,,
13:49:02.228,1.3,46,1253.8,0.0,0.025523,,,
13:49:02.255,1.3,46,1197.2,0.0,0.026729,,,
13:49:02.282,1.3,46,1205.2,0.0,0.026552,,,
13:49:02.310,1.3,46,1151.8,0.0,0.027782,,,
13:49:02.335,1.3,64,1212.9,0.0,0.026383,,,
13:49:02.360,1.3,64,1305.1,0.0,0.02452,,,
13:49:02.387,1.3,64,1186.8,0.0,0.026964,,,
13:49:02.415,1.3,64,1161.2,0.0,0.027558,,,
13:49:02.443,1.3,64,1169.1,0.0,0.027371,,,
13:49:02.470,1.3,64,1180.4,0.0,0.02711,,,
13:49:02.498,1.3,64,1140.5,0.0,0.028059,,,
13:49:02.525,1.3,63,1157.6,0.0,0.027644,,,
13:49:02.552,1.3,63,1193.2,0.0,0.026819,,,
13:49:02.579,1.3,63,1183.6,0.0,0.027036,,,
13:49:02.606,1.8,63,1192.3,0.0,0.026839,,,
13:49:02.633,1.8,63,1185.4,0.0,0.026994,,,
