ts,kv,compute,throughput,ttft,tpot,is_prefill,num_seqs,seq_id
10:16:16.229,,,,,,True,16,
10:16:16.278,0.6,0,768.7,0.176266,0.0,,,
10:16:16.304,0.6,0,615.5,0.0,0.025995,,,
10:16:16.328,0.6,0,646.8,0.0,0.024738,,,
10:16:16.353,0.6,0,651.4,0.0,0.024563,,,
10:16:16.377,0.6,0,661.2,0.0,0.0242,,,
10:16:16.401,0.6,0,668.7,0.0,0.023926,,,
10:16:16.429,0.6,59,577.3,0.0,0.027716,,,
10:16:16.452,0.6,59,688.4,0.0,0.023243,,,
10:16:16.475,1.2,59,688.0,0.0,0.023257,,,
10:16:16.500,1.2,59,657.4,0.0,0.02434,,,
10:16:16.524,1.2,59,653.9,0.0,0.02447,,,
10:16:16.547,1.2,59,692.0,0.0,0.023122,,,
10:16:16.572,1.1,59,700.9,0.0,0.022829,,,
10:16:16.574,,,,,,True,1,
10:16:16.599,1.1,59,306.0,0.497397,0.0,,,
10:16:16.625,1.1,67,638.3,0.0,0.054478,,,
10:16:16.648,1.1,67,698.4,0.0,0.022908,,,
10:16:16.671,1.1,67,698.8,0.0,0.022897,,,
10:16:16.694,1.1,67,676.3,0.0,0.023658,,,
10:16:16.720,1.1,67,609.4,0.0,0.026255,,,
10:16:16.833,1.1,48,142.5,0.0,0.112304,,,
10:16:16.855,1.1,48,684.6,0.0,0.02337,,,
10:16:16.877,1.2,48,762.2,0.0,0.020991,,,
10:16:16.899,1.2,48,718.6,0.0,0.022265,,,
10:16:16.922,1.1,48,703.1,0.0,0.022758,,,
10:16:16.924,,,,,,True,1,
10:16:16.957,1.1,48,252.1,0.855542,0.0,,,
10:16:16.981,1.1,48,688.6,0.0,0.058939,,,
10:16:17.008,1.6,63,660.1,0.0,0.024239,,,
10:16:17.031,1.6,63,615.7,0.0,0.025987,,,
10:16:17.054,1.6,63,697.0,0.0,0.022956,,,
10:16:17.078,1.6,63,656.8,0.0,0.024361,,,
10:16:17.104,1.6,63,640.6,0.0,0.024975,,,
10:16:17.129,1.6,63,631.0,0.0,0.025357,,,
10:16:17.152,1.7,63,686.2,0.0,0.023317,,,
10:16:17.175,1.7,63,698.5,0.0,0.022907,,,
10:16:17.199,1.7,63,666.0,0.0,0.024023,,,
10:16:17.225,1.7,64,626.4,0.0,0.025541,,,
10:16:17.249,1.7,64,653.5,0.0,0.024485,,,
10:16:17.272,1.7,64,687.0,0.0,0.023288,,,
10:16:17.296,1.7,64,679.3,0.0,0.023552,,,
10:16:17.320,1.7,64,658.9,0.0,0.024283,,,
10:16:17.344,1.7,64,689.0,0.0,0.023221,,,
10:16:17.368,1.7,64,659.6,0.0,0.024257,,,
10:16:17.392,2.2,64,652.7,0.0,0.024512,,,
10:16:17.415,2.2,66,696.6,0.0,0.022967,,,
10:16:17.439,2.2,66,668.9,0.0,0.023921,,,
10:16:17.463,2.2,66,674.7,0.0,0.023713,,,
10:16:17.486,2.2,66,680.7,0.0,0.023507,,,
10:16:17.510,2.2,66,663.7,0.0,0.024108,,,
10:16:17.534,2.3,66,680.9,0.0,0.023499,,,
10:16:17.557,2.3,66,690.3,0.0,0.023177,,,
10:16:17.580,2.3,66,685.3,0.0,0.023347,,,
10:16:17.605,2.3,70,671.9,0.0,0.023811,,,
10:16:17.629,2.3,70,649.0,0.0,0.024654,,,
10:16:17.652,2.3,70,677.9,0.0,0.023602,,,
10:16:17.675,2.3,70,695.4,0.0,0.023007,,,
10:16:17.699,2.3,70,682.8,0.0,0.023432,,,
10:16:17.723,2.3,70,665.0,0.0,0.02406,,,
10:16:17.747,2.3,70,669.8,0.0,0.023888,,,
10:16:17.771,2.8,70,669.2,0.0,0.023907,,,
10:16:17.795,2.8,70,667.6,0.0,0.023967,,,
10:16:17.818,2.8,67,686.9,0.0,0.023294,,,
10:16:17.842,2.8,67,684.0,0.0,0.02339,,,
10:16:17.865,2.8,67,671.6,0.0,0.023822,,,
10:16:17.888,2.8,67,706.8,0.0,0.022639,,,
10:16:17.912,2.8,67,671.8,0.0,0.023815,,,
10:16:17.935,2.8,67,685.7,0.0,0.023335,,,
10:16:17.959,2.8,67,655.2,0.0,0.024418,,,
10:16:17.984,2.8,67,664.7,0.0,0.024072,,,
10:16:18.007,2.8,70,678.5,0.0,0.02358,,,
10:16:18.030,2.8,70,705.4,0.0,0.022681,,,
10:16:18.053,2.9,70,694.7,0.0,0.023031,,,
10:16:18.077,2.9,70,665.4,0.0,0.024047,,,
10:16:18.099,2.9,70,703.2,0.0,0.022753,,,
10:16:18.122,2.9,70,696.1,0.0,0.022984,,,
10:16:18.145,3.4,70,718.1,0.0,0.022282,,,
10:16:18.168,3.4,70,685.5,0.0,0.02334,,,
10:16:18.191,3.4,70,699.4,0.0,0.022877,,,
10:16:18.214,3.4,69,680.0,0.0,0.023529,,,
10:16:18.238,3.4,69,685.7,0.0,0.023335,,,
10:16:18.261,3.4,69,685.7,0.0,0.023334,,,
10:16:18.285,3.4,69,673.6,0.0,0.023752,,,
10:16:18.308,3.4,69,694.9,0.0,0.023025,,,
10:16:18.332,3.4,69,677.8,0.0,0.023605,,,
10:16:18.355,3.4,69,696.2,0.0,0.022984,,,
10:16:18.378,3.4,69,686.8,0.0,0.023298,,,
10:16:18.401,3.4,69,695.6,0.0,0.023002,,,
10:16:18.425,3.5,68,676.0,0.0,0.02367,,,
10:16:18.448,3.5,68,696.7,0.0,0.022965,,,
10:16:18.471,3.5,68,671.3,0.0,0.023836,,,
10:16:18.494,3.5,68,703.3,0.0,0.02275,,,
10:16:18.520,4.0,68,624.7,0.0,0.025613,,,
10:16:18.544,4.0,68,677.6,0.0,0.023614,,,
10:16:18.567,4.0,68,694.2,0.0,0.023049,,,
10:16:18.590,4.0,68,682.8,0.0,0.023434,,,
10:16:18.613,4.0,68,675.5,0.0,0.023685,,,
10:16:18.638,4.0,68,662.1,0.0,0.024165,,,
10:16:18.663,4.0,68,648.5,0.0,0.024671,,,
10:16:18.686,4.0,68,681.3,0.0,0.023486,,,
10:16:18.709,4.0,68,696.2,0.0,0.022984,,,
10:16:18.733,4.0,68,668.2,0.0,0.023945,,,
10:16:18.757,4.0,68,662.9,0.0,0.024137,,,
10:16:18.780,4.0,68,689.2,0.0,0.023216,,,
10:16:18.805,4.0,70,690.3,0.0,0.023178,,,
10:16:18.828,4.0,70,661.5,0.0,0.024186,,,
10:16:18.850,4.0,70,696.8,0.0,0.022963,,,
10:16:18.874,4.0,70,686.5,0.0,0.023305,,,
10:16:18.895,4.5,70,724.6,0.0,0.022082,,,
10:16:18.919,4.5,70,684.4,0.0,0.02338,,,
10:16:18.941,4.5,70,740.7,0.0,0.021602,,,
10:16:18.964,4.5,70,689.6,0.0,0.023203,,,
10:16:18.988,4.5,70,675.7,0.0,0.023679,,,
10:16:19.011,4.5,69,674.2,0.0,0.023732,,,
10:16:19.036,4.6,69,660.4,0.0,0.024226,,,
10:16:19.059,4.6,69,681.2,0.0,0.023487,,,
10:16:19.084,4.6,69,657.4,0.0,0.024339,,,
10:16:19.108,4.6,69,653.7,0.0,0.024476,,,
10:16:19.132,4.6,69,674.3,0.0,0.023728,,,
